,area,rooms,bathroom,parking_spaces,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),totalBRL
3593,70.0,2,1,2,0.0,1300.0,70.0,20.0,7.237778191923443
3594,70.0,1,1,1,650.0,3150.0,120.0,40.0,8.284251797621916
3595,80.0,1,1,1,1300.0,6500.0,0.0,83.0,8.97259066827261
3596,60.0,2,2,1,900.0,5700.0,212.0,73.0,8.83724564389847
3597,100.0,3,3,3,1000.0,3300.0,417.0,42.0,8.468002947225466
3598,260.0,4,2,3,0.0,3850.0,430.0,58.0,8.37539918579835
3599,300.0,3,5,4,0.0,6500.0,853.0,98.0,8.916237731721479
3600,86.0,3,3,2,550.0,2500.0,200.0,32.0,8.096512917501594
3601,250.0,4,4,2,0.0,6600.0,0.0,100.0,8.81001204797317
3602,48.0,1,1,0,250.0,900.0,542.0,14.0,7.442492722794441
3603,70.0,3,2,2,554.0,1900.0,228.0,26.0,7.904334842085095
3604,82.0,3,2,2,915.0,2100.0,252.0,27.0,8.100161446936607
3605,80.0,3,2,1,790.0,1900.0,164.0,25.0,7.965545573129992
3606,429.0,5,4,5,0.0,10500.0,334.0,187.0,9.307557822691543
3607,104.0,2,2,1,580.0,1700.0,122.0,22.0,7.793586803371584
3608,35.0,1,1,0,525.0,2600.0,96.0,34.0,8.08825472712243
3609,240.0,4,2,1,1200.0,4500.0,217.0,58.0,8.695506726812653
3610,40.0,1,1,0,180.0,850.0,41.0,11.0,6.9874902470009905
3611,400.0,3,3,2,0.0,12000.0,0.0,181.0,9.407632639699958
3612,90.0,2,2,2,965.0,4500.0,36.0,58.0,8.623353387244627
3613,45.0,2,1,1,457.0,1720.0,91.0,22.0,7.736743682453495
3614,110.0,3,2,0,0.0,2000.0,60.0,31.0,7.645875825184813
3615,110.0,4,2,2,1300.0,1900.0,380.0,25.0,8.190354403763262
3616,143.0,2,1,2,900.0,2500.0,184.0,37.0,8.19478163844336
3617,60.0,2,2,2,894.0,1100.0,210.0,14.0,7.704811922932594
3618,124.0,3,3,2,1100.0,2791.0,339.0,36.0,8.358666283188
3619,55.0,2,1,1,580.0,1490.0,21.0,19.0,7.65491704784832
3620,73.0,3,2,2,760.0,2500.0,283.0,32.0,8.182000136293405
3621,200.0,4,4,2,900.0,4100.0,500.0,55.0,8.622633703874234
3622,70.0,1,1,0,150.0,850.0,46.0,13.0,6.966024187106113
3623,44.0,1,1,0,370.0,2600.0,0.0,33.0,8.007700012884026
3624,87.0,2,1,1,1350.0,2500.0,209.0,33.0,8.317033476492403
3625,60.0,1,1,1,345.0,1290.0,35.0,19.0,7.432483807917119
3626,200.0,3,5,3,1513.0,4350.0,584.0,56.0,8.780172651227646
3627,80.0,2,1,1,660.0,2900.0,0.0,37.0,8.188133414510478
3628,51.0,2,1,1,270.0,1080.0,25.0,16.0,7.238496840894365
3629,147.0,2,3,2,1500.0,12000.0,500.0,153.0,9.557540571952371
3630,210.0,3,4,3,1817.0,10000.0,685.0,134.0,9.444700778495557
3631,110.0,3,2,2,0.0,3200.0,0.0,41.0,8.08394570229562
3632,50.0,1,1,0,287.0,1100.0,46.0,17.0,7.280008252884188
3633,32.0,1,1,0,360.0,1430.0,62.0,19.0,7.534762657037537
3634,82.0,3,2,1,410.0,1000.0,64.0,14.0,7.305860032684009
3635,98.0,3,3,2,1100.0,2100.0,334.0,27.0,8.178077463849608
3636,170.0,4,3,2,2300.0,9000.0,667.0,116.0,9.399389249519563
3637,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
3638,168.0,4,3,2,430.0,2000.0,108.0,27.0,7.850103545175582
3639,50.0,2,1,0,215.0,800.0,62.0,11.0,6.9930151229329605
3640,212.0,4,4,3,2300.0,9200.0,1046.0,117.0,9.446281681520253
3641,73.0,2,2,1,700.0,1250.0,150.0,16.0,7.6577552711348655
3642,50.0,1,1,1,500.0,1800.0,0.0,23.0,7.751045117971802
3643,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
3644,190.0,1,1,1,0.0,3900.0,162.0,64.0,8.325306029752582
3645,450.0,4,6,2,0.0,4900.0,486.0,74.0,8.605387202152153
3646,180.0,5,5,4,0.0,4500.0,270.0,74.0,8.485702524324866
3647,682.0,6,7,6,0.0,5500.0,428.0,91.0,8.702842538302868
3648,68.0,2,1,0,593.0,1000.0,400.0,13.0,7.604396348796338
3649,58.0,2,1,0,0.0,1300.0,0.0,19.0,7.1853870155804165
3650,60.0,3,2,1,404.0,1100.0,83.0,15.0,7.3796321526095525
3651,50.0,1,1,1,750.0,1160.0,185.0,15.0,7.65491704784832
3652,120.0,3,3,1,0.0,2200.0,145.0,30.0,7.892078421248119
3653,43.0,2,1,1,465.0,2000.0,0.0,26.0,7.820840879907344
3654,91.0,1,2,2,2076.0,13000.0,334.0,165.0,9.653807502217354
3655,75.0,2,1,2,1250.0,1600.0,135.0,21.0,8.008698182988528
3656,300.0,4,3,4,4900.0,6000.0,1500.0,77.0,9.431962766918454
3657,74.0,2,2,2,500.0,4920.0,0.0,63.0,8.609590040682205
3658,90.0,3,2,2,472.0,1550.0,84.0,21.0,7.662937850461535
3659,154.0,4,4,3,1670.0,8500.0,153.0,114.0,9.25349564229011
3660,280.0,3,3,7,0.0,8670.0,450.0,131.0,9.13259502335133
3661,150.0,3,3,2,1570.0,4000.0,515.0,51.0,8.722091302389098
3662,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
3663,110.0,2,2,0,664.0,2690.0,0.0,35.0,8.128585200374497
3664,247.0,4,4,4,2900.0,2550.0,684.0,33.0,8.727129915243166
3665,220.0,3,4,2,400.0,15000.0,834.0,226.0,9.708749225727084
3666,70.0,2,2,0,0.0,3800.0,90.0,58.0,8.28121766128665
3667,98.0,3,2,2,1400.0,1760.0,383.0,23.0,8.17948018535889
3668,300.0,4,6,6,6300.0,15000.0,3400.0,191.0,10.122261571332395
3669,80.0,2,1,1,755.0,4000.0,212.0,59.0,8.522578663692576
3670,57.0,2,1,2,645.0,1450.0,69.0,19.0,7.688913336864796
3671,75.0,2,1,0,0.0,1200.0,67.0,16.0,7.157735484249907
3672,70.0,2,2,1,741.0,2300.0,75.0,30.0,8.054204897064407
3673,80.0,2,1,0,330.0,1700.0,0.0,22.0,7.627057417018934
3674,372.0,5,4,6,0.0,9200.0,1041.0,139.0,9.247732491193245
3675,120.0,3,2,2,722.0,4500.0,238.0,58.0,8.615951963439501
3676,71.0,1,1,1,486.0,750.0,56.0,10.0,7.172424577124845
3677,130.0,3,3,2,1200.0,3500.0,342.0,45.0,8.534640105019959
3678,300.0,2,1,2,0.0,2800.0,350.0,43.0,8.069029328774958
3679,320.0,5,4,3,660.0,3400.0,220.0,46.0,8.372629740224884
3680,200.0,3,2,2,0.0,12000.0,369.0,197.0,9.43914785291483
3681,56.0,2,2,1,250.0,1600.0,84.0,24.0,7.580189417944541
3682,165.0,3,2,3,1260.0,3730.0,955.0,48.0,8.69851424787661
3683,35.0,1,1,0,0.0,1290.0,0.0,17.0,7.176254532017144
3684,96.0,3,1,1,575.0,2200.0,154.0,30.0,7.992944547318106
3685,450.0,4,5,4,0.0,6500.0,230.0,98.0,8.82893352896109
3686,227.0,4,4,3,4200.0,6900.0,1534.0,88.0,9.45100945015621
3687,40.0,1,1,1,700.0,2600.0,25.0,33.0,8.119398589612294
3688,288.0,4,5,4,3600.0,6000.0,1150.0,77.0,9.290167671835738
3689,90.0,1,2,0,325.0,1300.0,54.0,18.0,7.437206366871292
3690,45.0,2,1,1,320.0,1290.0,0.0,17.0,7.395107546562485
3691,63.0,2,2,1,453.0,2800.0,149.0,36.0,8.142936010432265
3692,120.0,3,2,2,600.0,2200.0,120.0,37.0,7.992268643270745
3693,94.0,3,2,2,1046.0,7150.0,341.0,91.0,9.062883902508307
3694,60.0,1,1,1,316.0,500.0,10.0,8.0,6.727431724850855
3695,106.0,3,2,2,300.0,4000.0,100.0,59.0,8.40290404501411
3696,167.0,3,4,2,2884.0,2900.0,732.0,37.0,8.787830829258759
3697,69.0,2,3,2,700.0,2600.0,172.0,35.0,8.162801353492073
3698,300.0,4,4,1,0.0,3400.0,292.0,52.0,8.22817689595132
3699,50.0,2,1,0,800.0,2473.0,3.0,32.0,8.104401307921613
3700,40.0,1,1,0,500.0,850.0,42.0,13.0,7.2485040723706105
3701,380.0,4,3,3,3500.0,5800.0,1600.0,74.0,9.30301070681749
3702,20.0,1,1,0,0.0,750.0,0.0,10.0,6.634633357861686
3703,50.0,2,1,1,270.0,950.0,43.0,13.0,7.152268856032539
3704,60.0,2,2,1,600.0,4500.0,50.0,58.0,8.558143177745192
3705,40.0,1,1,1,300.0,3470.0,70.0,44.0,8.264878262801748
3706,62.0,2,2,1,700.0,1730.0,22.0,22.0,7.813995675002791
3707,230.0,3,3,0,1950.0,7200.0,667.0,93.0,9.201400530406708
3708,45.0,2,1,1,300.0,870.0,0.0,12.0,7.075808863978387
3709,60.0,2,1,0,340.0,730.0,20.0,11.0,7.004881989712859
3710,65.0,2,2,1,682.0,1039.0,42.0,14.0,7.48324441607385
3711,90.0,3,1,0,500.0,2710.0,8.0,35.0,8.087640287778983
3712,150.0,3,3,2,0.0,3400.0,325.0,52.0,8.236950048061455
3713,180.0,3,4,3,2848.0,4330.0,1228.0,55.0,9.043340831280013
3714,95.0,3,2,2,150.0,1650.0,145.0,22.0,7.584773077612199
3715,45.0,1,1,0,450.0,2200.0,50.0,29.0,7.912056888179006
3716,216.0,3,5,0,3200.0,15000.0,1500.0,191.0,9.89802264710506
3717,58.0,1,1,0,540.0,900.0,66.0,12.0,7.325807502595773
3718,42.0,1,1,0,0.0,3256.0,0.0,42.0,8.101374671228582
3719,40.0,1,1,0,350.0,750.0,42.0,11.0,7.050989447068045
3720,220.0,4,4,3,2200.0,4930.0,809.0,63.0,8.987571750367046
3721,42.0,1,1,1,410.0,2690.0,172.0,36.0,8.104401307921613
3722,421.0,3,3,1,5000.0,10000.0,834.0,129.0,9.677903525682558
3723,226.0,4,2,2,1850.0,3000.0,403.0,39.0,8.574140471857987
3724,55.0,1,1,0,0.0,1400.0,0.0,18.0,7.257707677160043
3725,61.0,1,1,1,350.0,2200.0,67.0,33.0,7.8826922062890254
3726,50.0,1,1,0,630.0,1000.0,184.0,13.0,7.510977752014095
3727,300.0,4,4,0,2700.0,9600.0,500.0,122.0,9.46660917372222
3728,58.0,2,2,2,470.0,2550.0,0.0,38.0,8.025843344150903
3729,104.0,3,3,2,1200.0,3900.0,200.0,57.0,8.586346050104554
3730,72.0,2,2,0,1000.0,2500.0,200.0,33.0,8.225235324101668
3731,65.0,3,1,1,470.0,1100.0,1500.0,14.0,8.034306936339489
3732,160.0,4,2,2,1506.0,4900.0,460.0,63.0,8.84361509218395
3733,40.0,1,1,0,380.0,730.0,11.0,10.0,7.0317412587631285
3734,23.0,1,1,1,520.0,2300.0,59.0,30.0,7.975908360165538
3735,35.0,1,1,0,0.0,900.0,50.0,14.0,6.872128101338986
3736,28.0,1,1,0,200.0,840.0,50.0,13.0,7.00669522683704
3737,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
3738,68.0,2,2,1,750.0,1880.0,189.0,24.0,7.952966790923131
3739,70.0,3,1,1,549.0,1200.0,0.0,16.0,7.476472381163905
3740,127.0,2,3,2,996.0,3800.0,292.0,49.0,8.544419177669829
3741,138.0,3,2,3,0.0,5200.0,231.0,79.0,8.614501373883236
3742,53.0,1,1,1,588.0,550.0,73.0,7.0,7.105786129481271
3743,130.0,5,2,0,0.0,3000.0,37.0,39.0,8.031710375322042
3744,39.0,1,1,1,334.0,800.0,11.0,12.0,7.05444965813294
3745,60.0,2,1,0,340.0,980.0,8.0,15.0,7.203405521083095
3746,300.0,4,4,4,4000.0,1400.0,834.0,18.0,8.740816627567298
3747,500.0,3,3,5,0.0,8500.0,534.0,128.0,9.122928914965213
3748,90.0,3,2,1,495.0,1600.0,76.0,21.0,7.693025748417888
3749,120.0,3,1,2,150.0,1790.0,150.0,23.0,7.656337166430183
3750,134.0,3,5,2,1152.0,4900.0,0.0,63.0,8.718663567048953
3751,78.0,2,1,1,605.0,1300.0,106.0,17.0,7.615298339825815
3752,55.0,1,1,1,850.0,4300.0,21.0,55.0,8.561592778712923
3753,167.0,3,3,2,1315.0,5500.0,292.0,70.0,8.878776071707552
3754,15.0,1,1,0,0.0,1200.0,0.0,16.0,7.104144092987527
3755,46.0,2,1,1,200.0,1050.0,27.0,14.0,7.163946684342547
3756,30.0,1,1,0,750.0,4000.0,67.0,52.0,8.490849216076635
3757,60.0,2,2,1,700.0,2198.0,125.0,29.0,8.023879992734878
3758,380.0,3,3,4,0.0,4200.0,300.0,64.0,8.426173793029069
3759,95.0,3,2,1,722.0,1400.0,129.0,19.0,7.7279755421055585
3760,55.0,2,2,1,380.0,1850.0,0.0,24.0,7.720905251936779
3761,55.0,2,1,1,180.0,850.0,0.0,12.0,6.949856455000773
3762,30.0,1,1,0,350.0,1140.0,0.0,15.0,7.317212408359839
3763,58.0,2,1,0,500.0,4000.0,200.0,52.0,8.46653127661401
3764,480.0,4,5,2,0.0,6000.0,2308.0,91.0,9.035986984831405
3765,97.0,3,2,2,600.0,2100.0,29.0,27.0,7.921898411023797
3766,33.0,1,1,1,1791.0,1300.0,155.0,17.0,8.090708716083997
3767,192.0,3,4,2,1600.0,8500.0,0.0,108.0,9.231220849555537
3768,114.0,4,2,1,2500.0,3000.0,450.0,39.0,8.697846691109495
3769,70.0,2,2,0,800.0,4000.0,50.0,51.0,8.497398564088058
3770,240.0,3,4,4,2800.0,7000.0,0.0,89.0,9.199279424616758
3771,110.0,3,1,0,630.0,1850.0,80.0,28.0,7.859026979751538
3772,950.0,6,5,2,0.0,13000.0,1500.0,198.0,9.595670797663967
3773,55.0,1,1,1,812.0,3200.0,0.0,41.0,8.307459327011946
3774,166.0,4,3,3,1860.0,2050.0,284.0,26.0,8.347827345782498
3775,117.0,3,3,2,1090.0,4000.0,329.0,59.0,8.608677881538416
3776,115.0,3,2,1,680.0,1364.0,91.0,5.0,7.669028288589683
3777,55.0,2,1,1,385.0,940.0,20.0,12.0,7.213768308118642
3778,85.0,1,2,1,800.0,2800.0,92.0,36.0,8.22389538017882
3779,61.0,1,2,1,680.0,2270.0,25.0,29.0,8.008032846969307
3780,34.0,1,1,0,370.0,2600.0,74.0,33.0,8.032035314398824
3781,70.0,3,2,0,290.0,1500.0,0.0,22.0,7.502738210754851
3782,85.0,2,2,0,560.0,6000.0,250.0,43.0,8.832587702434553
3783,93.0,2,1,1,985.0,5500.0,110.0,70.0,8.804775258867686
3784,150.0,3,2,1,1600.0,3600.0,310.0,46.0,8.622813673279921
3785,48.0,2,1,1,452.0,1740.0,135.0,23.0,7.762596048540069
3786,70.0,2,1,0,0.0,1200.0,42.0,16.0,7.138073034044347
3787,80.0,2,2,1,420.0,3000.0,107.0,39.0,8.17948018535889
3788,137.0,3,3,3,1500.0,9800.0,417.0,125.0,9.379323364330956
3789,230.0,3,4,3,3700.0,12000.0,157.0,153.0,9.681031265002055
3790,95.0,3,2,1,1018.0,4300.0,380.0,55.0,8.657650544111494
3791,87.0,2,2,1,826.0,1950.0,219.0,26.0,8.013674142832684
3792,800.0,8,7,4,0.0,14000.0,834.0,230.0,9.619863900211849
3793,88.0,3,1,2,685.0,1400.0,35.0,18.0,7.668093709082406
3794,245.0,3,3,1,1904.0,12000.0,486.0,153.0,9.584727524513486
3795,34.0,1,1,0,370.0,2800.0,74.0,36.0,8.0959035329611
3796,469.0,4,5,4,5706.0,15000.0,2260.0,191.0,10.050225108647712
3797,113.0,2,2,1,1566.0,8000.0,501.0,104.0,9.227295812625597
3798,200.0,4,4,3,2000.0,4000.0,475.0,54.0,8.784162222270476
3799,44.0,1,1,0,632.0,1700.0,86.0,22.0,7.80016307039296
3800,45.0,2,1,1,530.0,1440.0,0.0,19.0,7.595889917718538
3801,63.0,2,2,1,690.0,1850.0,103.0,24.0,7.889084407035514
3802,58.0,1,1,0,500.0,867.0,42.0,13.0,7.260522598089852
3803,55.0,2,2,1,670.0,2500.0,199.0,32.0,8.132118772955806
3804,320.0,4,4,2,4110.0,8000.0,645.0,102.0,9.461954755266087
3805,57.0,1,1,1,1500.0,1400.0,158.0,19.0,8.032035314398824
3806,240.0,5,2,3,0.0,6500.0,290.0,98.0,8.837681215593197
3807,127.0,3,2,1,1780.0,3300.0,400.0,42.0,8.616676469901188
3808,18.0,1,1,0,0.0,1710.0,0.0,22.0,7.457609289715606
3809,35.0,1,1,0,480.0,500.0,14.0,7.0,6.90975328164481
3810,320.0,3,5,3,0.0,9000.0,0.0,136.0,9.120087382998621
3811,46.0,1,1,0,450.0,500.0,14.0,7.0,6.879355804460439
3812,130.0,3,2,1,1168.0,6290.0,233.0,80.0,8.95828281049733
3813,37.0,1,1,0,0.0,1625.0,0.0,25.0,7.409136443920128
3814,136.0,3,4,2,970.0,2500.0,131.0,32.0,8.198089248956116
3815,81.0,2,2,1,787.0,1400.0,71.0,18.0,7.7306140660637395
3816,38.0,1,1,0,400.0,1450.0,0.0,19.0,7.533693709848633
3817,198.0,3,4,2,0.0,2500.0,259.0,38.0,7.936660155225426
3818,220.0,5,4,4,400.0,2700.0,170.0,36.0,8.103796712981794
3819,125.0,3,4,1,1100.0,4900.0,0.0,63.0,8.710124927322207
3820,450.0,4,6,4,4000.0,15000.0,2500.0,191.0,9.984652706953636
3821,145.0,3,2,2,1834.0,3000.0,546.0,39.0,8.597851094433691
3822,70.0,3,1,2,100.0,1600.0,667.0,22.0,7.779048644925556
3823,140.0,3,4,3,2200.0,8000.0,550.0,117.0,9.293853972204001
3824,100.0,3,2,1,285.0,1930.0,100.0,25.0,7.75833346749091
3825,39.0,1,1,0,0.0,1300.0,0.0,17.0,7.183870715062453
3826,98.0,2,2,1,1600.0,3500.0,225.0,46.0,8.588955557643128
3827,367.0,4,5,3,3200.0,8500.0,1167.0,108.0,9.471242028892995
3828,61.0,2,2,1,764.0,4200.0,134.0,54.0,8.547334348328224
3829,66.0,2,2,1,568.0,2100.0,226.0,28.0,7.980365765111246
3830,235.0,3,3,0,2550.0,8300.0,709.0,106.0,9.364862411412354
3831,110.0,3,3,2,560.0,3200.0,88.0,49.0,8.268218880067506
3832,84.0,3,2,1,780.0,2200.0,25.0,28.0,8.017637159908478
3833,165.0,3,1,3,0.0,3400.0,384.0,52.0,8.252446090246952
3834,90.0,2,1,0,0.0,1320.0,70.0,22.0,7.253470382684528
3835,48.0,1,1,0,0.0,1150.0,34.0,18.0,7.0925737159746784
3836,60.0,2,1,1,0.0,950.0,34.0,17.0,6.90975328164481
3837,92.0,3,2,2,960.0,3300.0,318.0,42.0,8.438366410870266
3838,80.0,3,1,1,880.0,3000.0,213.0,39.0,8.326758814511733
3839,25.0,1,1,0,0.0,650.0,0.0,9.0,6.492239835020471
3840,220.0,4,4,4,2200.0,5500.0,832.0,70.0,9.059866258621348
3841,74.0,2,3,1,894.0,1584.0,118.0,6.0,7.864419904994565
3842,98.0,2,2,0,660.0,2500.0,0.0,32.0,8.068716192714781
3843,69.0,2,2,1,810.0,1400.0,18.0,18.0,7.717351272185329
3844,90.0,2,1,1,0.0,2500.0,219.0,38.0,7.922261058353247
3845,105.0,2,2,0,1180.0,3430.0,174.0,45.0,8.482601746646619
3846,400.0,3,4,4,0.0,12000.0,1667.0,181.0,9.536112711175099
3847,110.0,2,2,2,0.0,2700.0,300.0,41.0,8.020270472819238
3848,245.0,3,4,3,2900.0,14000.0,917.0,178.0,9.798182590890704
3849,60.0,1,1,1,0.0,3000.0,0.0,40.0,8.019941687677365
3850,40.0,1,1,0,350.0,800.0,46.0,12.0,7.097548850614793
3851,35.0,1,1,1,0.0,1400.0,0.0,21.0,7.259819610363186
3852,35.0,1,1,0,1400.0,2595.0,0.0,33.0,8.301273485191347
3853,500.0,3,2,8,0.0,4000.0,632.0,61.0,8.454040376410969
3854,30.0,1,1,0,700.0,1650.0,0.0,25.0,7.773173680482536
3855,200.0,3,3,0,0.0,1800.0,0.0,30.0,7.5126175446745105
3856,33.0,1,1,1,1512.0,1464.0,313.0,19.0,8.104401307921613
3857,47.0,1,1,1,400.0,2200.0,0.0,33.0,7.876258882303226
3858,50.0,1,1,0,0.0,810.0,34.0,13.0,6.754604099487962
3859,54.0,2,2,2,691.0,2400.0,103.0,31.0,8.078998258685154
3860,60.0,2,1,0,670.0,2500.0,34.0,33.0,8.08271113423758
3861,36.0,1,1,1,510.0,2300.0,105.0,30.0,7.988203597022576
3862,205.0,4,4,4,2608.0,5000.0,796.0,67.0,9.044521887281242
3863,625.0,5,3,2,0.0,15000.0,1250.0,229.0,9.70996348123418
3864,60.0,2,1,1,0.0,900.0,48.0,12.0,6.8679744089702925
3865,50.0,1,1,0,850.0,2480.0,20.0,32.0,8.12651816878071
3866,185.0,2,3,3,2600.0,5500.0,834.0,70.0,9.105535257610056
3867,256.0,3,4,4,2800.0,7000.0,1000.0,89.0,9.295692039075686
3868,170.0,3,3,2,2377.0,9500.0,828.0,121.0,9.459619396895018
3869,90.0,3,1,0,280.0,1500.0,5.0,22.0,7.4999765409521215
3870,110.0,2,3,0,0.0,3500.0,125.0,47.0,8.208764045819667
3871,89.0,3,2,2,900.0,1897.0,176.0,25.0,8.00603417874901
3872,54.0,1,1,1,600.0,3600.0,149.0,46.0,8.388450315523512
3873,113.0,3,2,2,0.0,2990.0,22.0,45.0,8.025516386489008
3874,100.0,3,1,1,1350.0,3000.0,92.0,39.0,8.407824654360873
3875,400.0,4,6,5,4900.0,8160.0,2084.0,104.0,9.632400353656184
3876,65.0,2,1,1,708.0,1600.0,0.0,21.0,7.753623546559746
3877,65.0,3,2,1,380.0,1980.0,46.0,29.0,7.798112628829788
3878,50.0,1,1,1,2000.0,2000.0,382.0,26.0,8.391403185357937
3879,150.0,3,3,1,932.0,4800.0,180.0,62.0,8.695339376799712
3880,170.0,4,3,4,1876.0,2350.0,576.0,31.0,8.483429561263428
3881,164.0,4,2,2,310.0,3500.0,144.0,47.0,8.294549515143679
3882,470.0,3,4,0,2600.0,7900.0,900.0,119.0,9.351926736038054
3883,430.0,4,6,2,2360.0,3378.0,286.0,43.0,8.710784340468424
3884,108.0,3,3,2,0.0,2800.0,209.0,43.0,8.023879992734878
3885,75.0,2,2,1,270.0,1300.0,98.0,18.0,7.430707082545968
3886,200.0,4,3,1,0.0,4050.0,250.0,72.0,8.38320455141292
3887,32.0,1,1,1,60.0,850.0,67.0,12.0,6.897704943128636
3888,40.0,1,1,0,474.0,2500.0,59.0,33.0,8.028455164114252
3889,360.0,4,5,4,5420.0,12750.0,2779.0,162.0,9.957549510634658
3890,55.0,1,1,1,1250.0,3450.0,250.0,46.0,8.516593011344206
3891,30.0,1,1,0,473.0,2030.0,66.0,27.0,7.862112211662748
3892,59.0,2,1,1,313.0,1640.0,40.0,21.0,7.608374474380783
3893,120.0,3,2,1,1695.0,3300.0,231.0,43.0,8.569785641535407
3894,78.0,3,2,2,250.0,2000.0,292.0,31.0,7.853216388156072
3895,95.0,2,3,0,1700.0,6020.0,250.0,78.0,8.993303139093733
3896,180.0,3,3,1,1680.0,5000.0,192.0,64.0,8.844624683385302
3897,91.0,2,3,2,1350.0,4675.0,417.0,60.0,8.780018887869153
3898,70.0,2,1,1,600.0,1800.0,1.0,23.0,7.793586803371584
3899,315.0,3,5,4,4475.0,5820.0,1495.0,74.0,9.381010986029276
3900,56.0,2,1,1,1302.0,2800.0,249.0,37.0,8.386856689688234
3901,480.0,4,3,3,0.0,13500.0,834.0,203.0,9.584727524513486
3902,400.0,3,3,6,0.0,15000.0,1123.0,226.0,9.702044336534586
3903,83.0,4,2,2,270.0,1500.0,225.0,20.0,7.60887062919126
3904,47.0,1,1,1,400.0,2200.0,0.0,33.0,7.876258882303226
3905,90.0,2,1,1,0.0,1450.0,34.0,22.0,7.317876198626496
3906,131.0,3,2,1,1100.0,2500.0,125.0,37.0,8.232971790593437
3907,700.0,5,7,3,0.0,13000.0,1084.0,196.0,9.566685261452934
3908,180.0,3,2,0,0.0,3200.0,359.0,53.0,8.19229373114764
3909,60.0,2,1,0,457.0,1134.0,55.0,15.0,7.415776975415394
3910,50.0,1,1,1,1300.0,1300.0,68.0,19.0,7.89655270164304
3911,200.0,3,2,3,300.0,2500.0,600.0,38.0,8.142936010432265
3912,80.0,4,3,1,1500.0,3000.0,202.0,39.0,8.464214266625351
3913,54.0,2,1,1,320.0,1580.0,69.0,21.0,7.596392304064196
3914,150.0,3,2,1,1600.0,6000.0,284.0,77.0,8.982435503560263
3915,129.0,3,3,1,1100.0,2300.0,78.0,30.0,8.163086375583216
3916,200.0,3,2,1,2100.0,8500.0,417.0,108.0,9.317489287493226
3917,65.0,1,1,0,350.0,1800.0,30.0,24.0,7.6984827878809465
3918,210.0,4,2,2,0.0,8000.0,684.0,121.0,9.0831885863157
3919,115.0,3,2,2,1465.0,2850.0,141.0,37.0,8.410498452745275
3920,350.0,4,5,5,2500.0,5000.0,1341.0,67.0,9.094817280720644
3921,55.0,1,1,0,0.0,1500.0,85.0,23.0,7.3833681469923835
3922,46.0,1,1,0,1200.0,4300.0,292.0,31.0,8.669742589876522
3923,160.0,3,2,1,1400.0,3100.0,350.0,40.0,8.495152060539358
3924,230.0,4,4,4,2260.0,6000.0,1250.0,80.0,9.16858043772795
3925,180.0,4,4,4,2400.0,10000.0,1000.0,127.0,9.512738628263644
3926,440.0,4,3,7,0.0,15000.0,1084.0,226.0,9.69959500581403
3927,90.0,2,2,1,1000.0,3000.0,50.0,39.0,8.316300249036848
3928,45.0,1,1,0,285.0,500.0,0.0,7.0,6.675823221634848
3929,77.0,3,1,1,1316.0,3000.0,117.0,39.0,8.405814603432848
3930,25.0,1,1,0,0.0,1000.0,84.0,13.0,7.001245622069476
3931,65.0,3,1,1,588.0,1380.0,115.0,18.0,7.650644551436897
3932,60.0,2,2,0,400.0,1085.0,55.0,16.0,7.350516171833998
3933,50.0,2,1,1,230.0,799.0,67.0,11.0,7.010311867307229
3934,103.0,3,2,2,1224.0,1600.0,465.0,21.0,8.105005537547246
3935,35.0,5,1,0,0.0,2500.0,200.0,38.0,7.915348169263078
3936,121.0,2,1,2,300.0,1200.0,75.0,18.0,7.374001859350161
3937,307.0,4,6,4,0.0,9100.0,1839.0,137.0,9.312987208936326
3938,150.0,3,2,2,2200.0,6800.0,594.0,88.0,9.17812704961153
3939,98.0,2,3,2,450.0,2200.0,167.0,33.0,7.955425088912672
3940,16.0,1,1,0,0.0,850.0,59.0,11.0,6.825460036255307
3941,45.0,1,1,1,507.0,2800.0,142.0,38.0,8.15708378502887
3942,45.0,2,1,0,525.0,1300.0,15.0,17.0,7.527255919373784
3943,70.0,3,1,1,550.0,1200.0,0.0,16.0,7.4770384723196965
3944,200.0,4,2,2,0.0,6500.0,500.0,98.0,8.867709208039386
3945,155.0,3,2,1,1950.0,3800.0,279.0,49.0,8.712595487748722
3946,35.0,1,1,1,0.0,1020.0,30.0,13.0,6.96979066990159
3947,60.0,3,2,1,452.0,800.0,50.0,11.0,7.1808311990445555
3948,35.0,1,1,0,0.0,874.0,30.0,12.0,6.821107472256465
3949,67.0,2,2,1,580.0,3500.0,60.0,45.0,8.339500903005945
3950,38.0,1,1,0,100.0,1380.0,67.0,18.0,7.356279876550748
3951,190.0,4,4,4,2690.0,7700.0,1058.0,103.0,9.35452729228868
3952,45.0,1,1,1,0.0,1300.0,59.0,20.0,7.22983877815125
3953,600.0,5,5,4,3300.0,5000.0,916.0,76.0,9.13701670755734
3954,27.0,1,1,1,0.0,3700.0,0.0,47.0,8.228977643358313
3955,160.0,3,2,2,0.0,3500.0,132.0,53.0,8.212297138229768
