,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
4608,3.4812,52,1311.0,310.0,707.0,290.0,34.06,-118.34,12.978033317047784
4609,1.6806,49,649.0,315.0,987.0,329.0,34.08,-118.29,12.665713390084107
4610,2.5386,19,3013.0,1118.0,2465.0,1008.0,34.07,-118.29,12.579706471268628
4611,2.0185,9,1554.0,815.0,1704.0,761.0,34.06,-118.29,11.86147448281689
4612,1.6406,22,492.0,269.0,634.0,261.0,34.07,-118.29,12.611541086966115
4613,2.3567,26,2302.0,1124.0,2660.0,1004.0,34.07,-118.29,12.441543897532917
4614,1.925,43,3056.0,1345.0,3920.0,1304.0,34.08,-118.29,12.611541086966115
4615,2.4348,31,1489.0,664.0,1793.0,556.0,34.07,-118.3,12.348444223321136
4616,1.8238,46,5677.0,2610.0,7443.0,2406.0,34.07,-118.3,12.377927112974284
4617,2.3375,26,2107.0,757.0,2660.0,740.0,34.07,-118.3,12.55072915656616
4618,3.425,36,2657.0,738.0,2274.0,723.0,34.07,-118.3,12.548601503733918
4619,2.2364,28,2362.0,949.0,2759.0,894.0,34.07,-118.31,12.630035608520458
4620,2.6218,49,2549.0,630.0,1539.0,594.0,34.08,-118.31,12.768259411382008
4621,2.2653,40,2657.0,794.0,2149.0,749.0,34.07,-118.31,13.005831808336863
4622,11.2185,52,2980.0,366.0,967.0,359.0,34.07,-118.32,13.122367377396328
4623,0.8804,36,369.0,147.0,145.0,136.0,34.06,-118.31,13.017005083966255
4624,5.7393,52,983.0,246.0,578.0,204.0,34.06,-118.32,13.122367377396328
4625,3.5909,25,2740.0,707.0,1420.0,664.0,34.07,-118.32,12.910409487665515
4626,15.0001,52,955.0,100.0,457.0,120.0,34.06,-118.32,13.122367377396328
4627,2.3105,26,5062.0,2055.0,4533.0,1822.0,34.07,-118.31,12.023957067521133
4628,1.6987,30,3110.0,1269.0,2535.0,1218.0,34.06,-118.31,12.929993908996359
4629,2.2708,18,3759.0,1621.0,3296.0,1462.0,34.07,-118.3,12.07254696717504
4630,2.3674,20,3264.0,1248.0,2919.0,1191.0,34.07,-118.31,13.122367377396328
4631,2.2094,20,1782.0,896.0,1749.0,823.0,34.06,-118.3,11.225256725762893
4632,1.9038,34,2470.0,1197.0,2326.0,1055.0,34.06,-118.31,12.691583538230217
4633,1.7365,24,4021.0,1707.0,3727.0,1529.0,34.07,-118.29,11.630717389475995
4634,1.8829,28,5221.0,2530.0,5840.0,2374.0,34.07,-118.3,12.611541086966115
4635,1.6953,43,1366.0,740.0,942.0,672.0,34.06,-118.3,11.918397239722838
4636,1.5553,42,3894.0,2293.0,6846.0,2156.0,34.06,-118.29,11.156264806643742
4637,1.5954,27,2456.0,1111.0,4137.0,1104.0,34.06,-118.29,12.141539457711714
4638,2.1637,46,1759.0,1012.0,2716.0,877.0,34.06,-118.29,12.765691290604371
4639,1.468,47,1390.0,872.0,2860.0,827.0,34.06,-118.3,11.83138646878959
4640,1.9309,23,2040.0,778.0,2235.0,697.0,34.06,-118.29,12.360084744326953
4641,2.0332,33,2437.0,1283.0,3906.0,1084.0,34.06,-118.3,12.506180941677357
4642,1.8214,21,3960.0,1490.0,3468.0,1335.0,34.06,-118.3,13.07107218827772
4643,1.7896,23,2512.0,1203.0,3720.0,1118.0,34.06,-118.3,12.682930853382516
4644,2.8202,24,1336.0,453.0,1268.0,426.0,34.06,-118.31,13.122367377396328
4645,1.6725,47,3038.0,1533.0,4225.0,1472.0,34.06,-118.31,12.141539457711714
4646,2.0547,34,1848.0,667.0,1351.0,589.0,34.06,-118.31,12.923914877701906
4647,2.1435,52,2124.0,756.0,1920.0,756.0,34.06,-118.31,12.70351207261035
4648,2.0278,31,2827.0,1084.0,3107.0,993.0,34.06,-118.31,12.793862088206213
4649,1.9949,14,1559.0,646.0,1639.0,567.0,34.06,-118.31,12.847929163278053
4650,3.5517,42,3292.0,713.0,2224.0,674.0,34.05,-118.32,12.582798715298532
4651,4.125,43,2808.0,584.0,1654.0,569.0,34.06,-118.32,12.9872329927875
4652,4.5918,36,3239.0,722.0,1383.0,612.0,34.06,-118.32,12.727841176689147
4653,8.3617,52,1368.0,231.0,737.0,248.0,34.06,-118.33,12.980341182582029
4654,3.375,48,2405.0,527.0,1868.0,502.0,34.05,-118.33,12.459943248455652
4655,2.5284,44,1574.0,390.0,1323.0,404.0,34.05,-118.33,12.329621250524813
4656,2.1736,45,1707.0,519.0,1446.0,466.0,34.05,-118.33,12.051177522006789
4657,1.5882,50,1389.0,364.0,976.0,302.0,34.05,-118.32,12.698635515785552
4658,1.9923,42,3343.0,1183.0,3480.0,1146.0,34.05,-118.32,12.429220196836383
4659,2.5313,35,1692.0,423.0,1578.0,406.0,34.05,-118.31,12.630689842582935
4660,3.1406,40,1667.0,365.0,1161.0,384.0,34.05,-118.31,12.942281710183714
4661,1.9152,44,1612.0,650.0,2028.0,593.0,34.05,-118.3,11.65789988570203
4662,1.721,42,1476.0,610.0,1605.0,545.0,34.05,-118.3,12.275136847806356
4663,2.2937,42,443.0,223.0,582.0,223.0,34.05,-118.31,12.765691290604371
4664,2.1414,46,1386.0,457.0,1845.0,485.0,34.05,-118.3,11.968456114085114
4665,2.2684,31,1744.0,720.0,2034.0,633.0,34.05,-118.3,12.174587138384211
4666,1.3867,30,1417.0,589.0,1615.0,540.0,34.05,-118.29,12.174587138384211
4667,1.5972,34,1102.0,448.0,1325.0,439.0,34.05,-118.29,12.036475785297062
4668,1.9323,36,1723.0,569.0,1664.0,501.0,34.05,-118.3,11.989786776470444
4669,2.096,34,1453.0,588.0,1987.0,589.0,34.05,-118.3,12.141539457711714
4670,1.847,18,3585.0,1661.0,5229.0,1534.0,34.05,-118.29,12.429220196836383
4671,2.3864,11,677.0,370.0,1143.0,341.0,34.05,-118.29,12.765691290604371
4672,2.053,31,2818.0,1252.0,4126.0,1200.0,34.05,-118.29,12.342354626814949
4673,4.6838,52,1801.0,313.0,714.0,293.0,34.08,-118.35,13.079457964073546
4674,4.89,52,2497.0,406.0,1030.0,412.0,34.07,-118.35,13.122367377396328
4675,4.1328,52,2315.0,356.0,894.0,345.0,34.07,-118.35,13.122367377396328
4676,5.8632,52,2066.0,319.0,981.0,297.0,34.07,-118.34,13.017005083966255
4677,10.586,52,1421.0,163.0,495.0,167.0,34.08,-118.34,13.122367377396328
4678,15.0001,52,1721.0,195.0,688.0,196.0,34.08,-118.34,13.122367377396328
4679,6.2223,52,1621.0,284.0,588.0,272.0,34.07,-118.34,13.122367377396328
4680,4.1618,52,3421.0,598.0,1203.0,564.0,34.07,-118.34,13.122367377396328
4681,5.5871,52,2756.0,542.0,971.0,510.0,34.08,-118.34,13.122367377396328
4682,3.2645,52,2877.0,721.0,1186.0,704.0,34.08,-118.35,12.07254696717504
4683,3.1765,52,2373.0,601.0,1135.0,576.0,34.08,-118.36,12.323860125621126
4684,2.9621,52,1902.0,488.0,848.0,478.0,34.08,-118.36,12.07254696717504
4685,3.6111,48,890.0,255.0,434.0,232.0,34.07,-118.35,13.017005083966255
4686,3.3594,45,7803.0,2154.0,3359.0,2041.0,34.07,-118.35,12.568981617474362
4687,4.0179,46,1651.0,410.0,512.0,397.0,34.07,-118.35,12.765691290604371
4688,3.5719,45,3312.0,880.0,1157.0,809.0,34.07,-118.35,13.122367377396328
4689,2.3375,40,1821.0,447.0,777.0,441.0,34.07,-118.36,12.780439105411505
4690,4.7019,48,1740.0,360.0,748.0,357.0,34.07,-118.36,12.926594205381187
4691,4.3667,50,2519.0,537.0,1117.0,516.0,34.07,-118.37,12.913125196739307
4692,3.4265,52,2046.0,451.0,944.0,435.0,34.07,-118.36,13.032222016211694
4693,4.25,52,2203.0,437.0,899.0,384.0,34.07,-118.37,13.0958160959785
4694,5.24,52,2195.0,435.0,884.0,432.0,34.07,-118.37,13.094788665553034
4695,3.201,44,2703.0,663.0,1045.0,619.0,34.07,-118.37,12.568981617474362
4696,3.1677,39,2309.0,526.0,870.0,546.0,34.07,-118.37,13.024532222611139
4697,3.4286,52,1084.0,247.0,468.0,255.0,34.07,-118.37,13.06959742023368
4698,3.3989,25,4625.0,1307.0,1739.0,1191.0,34.08,-118.38,13.091906231773164
4699,3.3725,16,4814.0,1381.0,1897.0,1209.0,34.07,-118.38,12.834683971615659
4700,3.5573,21,3653.0,956.0,1510.0,890.0,34.07,-118.38,13.122367377396328
4701,3.1766,52,3175.0,1057.0,1594.0,997.0,34.07,-118.34,12.323860125621126
4702,2.4722,52,3446.0,1360.0,1768.0,1245.0,34.06,-118.35,13.122367377396328
4703,7.1669,52,1314.0,170.0,629.0,214.0,34.06,-118.34,13.122367377396328
4704,3.9167,52,2530.0,458.0,1122.0,449.0,34.05,-118.34,12.68106692573485
4705,3.5481,52,2069.0,417.0,826.0,377.0,34.06,-118.34,12.889172015485954
4706,3.7167,52,1482.0,336.0,768.0,300.0,34.06,-118.34,12.698635515785552
4707,3.2411,52,2837.0,602.0,1164.0,551.0,34.06,-118.35,12.429220196836383
4708,3.7167,48,1354.0,279.0,716.0,309.0,34.06,-118.35,12.861001210669146
4709,5.3819,52,1368.0,322.0,617.0,303.0,34.06,-118.35,12.996575639431459
4710,2.6781,33,2880.0,836.0,1416.0,736.0,34.05,-118.35,12.703207983522068
4711,3.2279,48,3551.0,826.0,1601.0,827.0,34.06,-118.35,12.899222326086994
4712,3.25,39,2810.0,670.0,1109.0,624.0,34.06,-118.36,12.779875885354993
4713,2.9605,52,2130.0,455.0,921.0,395.0,34.06,-118.36,13.122367377396328
4714,4.5192,52,843.0,160.0,333.0,151.0,34.06,-118.37,13.008076473152153
4715,5.5596,52,1608.0,289.0,630.0,252.0,34.06,-118.37,13.122367377396328
4716,3.1475,28,2522.0,616.0,991.0,574.0,34.06,-118.38,12.80078251189375
4717,2.7824,29,3946.0,1008.0,1676.0,876.0,34.06,-118.38,13.017005083966255
4718,2.8233,31,4345.0,1158.0,1987.0,1070.0,34.06,-118.38,12.644330802262578
4719,3.5556,25,2558.0,661.0,1183.0,636.0,34.06,-118.38,13.122365377402328
4720,3.0862,35,2457.0,552.0,1159.0,523.0,34.05,-118.37,12.752171779406325
4721,3.825,52,1197.0,231.0,671.0,219.0,34.04,-118.37,12.537176929007302
4722,4.005,48,1266.0,234.0,539.0,222.0,34.05,-118.37,12.524530013005734
4723,2.9883,41,2369.0,544.0,1252.0,522.0,34.05,-118.37,12.5984558913214
4724,5.0858,52,2239.0,423.0,832.0,411.0,34.06,-118.37,13.060490101343552
4725,4.0583,52,2346.0,437.0,1121.0,400.0,34.05,-118.37,13.004257539652954
4726,3.625,52,1563.0,306.0,776.0,308.0,34.05,-118.37,12.996575639431459
4727,4.0217,52,2402.0,506.0,878.0,464.0,34.06,-118.37,13.122367377396328
4728,3.3824,48,1825.0,404.0,728.0,363.0,34.05,-118.36,12.684171544482453
4729,4.0625,47,1424.0,300.0,632.0,278.0,34.05,-118.36,12.595411759236592
4730,3.2813,48,1835.0,380.0,956.0,370.0,34.05,-118.36,12.403286919899765
4731,2.7917,49,995.0,184.0,462.0,194.0,34.04,-118.36,12.396697137361691
4732,3.3333,45,1879.0,395.0,946.0,409.0,34.05,-118.36,12.447845587147512
4733,3.0833,50,3518.0,812.0,1724.0,758.0,34.05,-118.36,12.731099946396425
4734,3.0707,52,2053.0,480.0,900.0,417.0,34.05,-118.38,12.94299984135011
4735,5.7509,47,1621.0,314.0,724.0,311.0,34.05,-118.39,13.069175658147635
4736,4.2404,52,1004.0,231.0,590.0,226.0,34.05,-118.38,12.768544351446794
4737,4.4191,52,1241.0,210.0,526.0,214.0,34.05,-118.38,12.719198621456203
4738,4.8958,49,702.0,143.0,458.0,187.0,34.05,-118.38,12.717700947064154
4739,3.238,40,2352.0,598.0,1133.0,563.0,34.05,-118.38,12.568981617474362
4740,3.0956,35,3517.0,879.0,1632.0,784.0,34.05,-118.38,13.122367377396328
4741,2.5806,47,2815.0,679.0,1533.0,594.0,34.05,-118.35,12.363507925148648
4742,2.0984,44,1856.0,493.0,1374.0,469.0,34.05,-118.35,11.970356641102999
4743,2.8793,42,1372.0,275.0,674.0,271.0,34.05,-118.36,12.216522851424992
4744,2.5658,45,2283.0,509.0,1093.0,475.0,34.05,-118.36,12.437188334739655
4745,2.8841,46,2149.0,451.0,905.0,443.0,34.05,-118.35,12.580394463425135
4746,3.1944,50,2009.0,419.0,1130.0,402.0,34.05,-118.34,12.271396795480596
4747,2.2725,39,975.0,292.0,723.0,285.0,34.05,-118.34,11.853681370708943
4748,3.6435,52,1971.0,414.0,1065.0,409.0,34.05,-118.35,12.184854116317803
4749,2.6654,52,2194.0,504.0,997.0,438.0,34.05,-118.34,12.466130405907165
4750,2.532,39,2965.0,812.0,2638.0,794.0,34.04,-118.32,12.059317054505962
4751,2.2554,39,1294.0,330.0,1140.0,313.0,34.04,-118.32,12.013706813470414
4752,2.3526,48,1184.0,328.0,953.0,311.0,34.04,-118.32,11.959538914341756
4753,2.913,31,1090.0,251.0,955.0,239.0,34.04,-118.33,12.167856627501678
4754,2.0706,46,3015.0,795.0,2300.0,725.0,34.05,-118.33,12.500609917318906
4755,3.6373,52,2545.0,401.0,1004.0,372.0,34.04,-118.33,12.948012371209098
4756,2.7409,41,2099.0,472.0,1369.0,465.0,34.05,-118.34,12.026353699006034
4757,2.5955,35,2345.0,607.0,2042.0,565.0,34.04,-118.34,11.847259703415569
4758,2.2254,40,2064.0,662.0,2140.0,617.0,34.04,-118.34,11.752737324967208
4759,1.7014,37,1466.0,529.0,1835.0,500.0,34.04,-118.34,11.72157244693173
4760,1.8685,36,1956.0,601.0,1672.0,546.0,34.04,-118.35,11.923053020292636
4761,3.0856,49,1104.0,266.0,668.0,297.0,34.04,-118.35,11.929007348474721
4762,2.1711,45,1579.0,357.0,713.0,335.0,34.04,-118.35,12.09626335986454
4763,2.3214,48,1769.0,429.0,993.0,405.0,34.04,-118.36,11.845109950883979
4764,3.5161,45,1767.0,417.0,1052.0,379.0,34.04,-118.36,11.964007453736912
4765,2.3687,38,1626.0,375.0,1019.0,372.0,34.04,-118.35,11.896833207128452
4766,2.1078,43,1690.0,379.0,1017.0,359.0,34.03,-118.36,11.80186424743109
4767,3.0694,37,1236.0,309.0,966.0,292.0,34.03,-118.37,11.713422508992204
4768,2.0538,34,3239.0,806.0,2331.0,765.0,34.04,-118.36,11.74245657234248
4769,2.4635,41,1617.0,423.0,1110.0,375.0,34.04,-118.35,12.04002396437039
4770,1.9,44,865.0,208.0,537.0,183.0,34.03,-118.35,11.616393190430356
4771,2.5625,45,1839.0,459.0,1312.0,460.0,34.04,-118.35,11.835016210489899
4772,2.6,42,1681.0,360.0,987.0,337.0,34.04,-118.34,12.051761119434515
4773,1.6581,48,1426.0,331.0,784.0,356.0,34.03,-118.34,11.685205103383671
4774,1.9408,42,2010.0,494.0,1203.0,427.0,34.04,-118.34,11.810070125585671
4775,1.975,35,1438.0,333.0,794.0,306.0,34.03,-118.35,11.835740580500783
4776,2.5927,33,1806.0,444.0,1161.0,393.0,34.04,-118.33,11.992266613576142
4777,1.7377,33,2314.0,624.0,1714.0,582.0,34.03,-118.33,12.12215284831553
4778,2.628,48,2437.0,443.0,1400.0,426.0,34.04,-118.33,12.433610527614848
4779,1.8333,47,1989.0,532.0,1430.0,519.0,34.04,-118.32,11.925703766372617
4780,2.0259,42,1766.0,404.0,1117.0,367.0,34.04,-118.32,12.036475785297062
4781,2.8654,44,1008.0,223.0,544.0,223.0,34.04,-118.32,12.082780085278282
4782,2.1046,35,3189.0,935.0,2221.0,801.0,34.03,-118.32,11.643962499267984
4783,1.9018,39,2840.0,826.0,1911.0,688.0,34.03,-118.33,11.83138646878959
4784,3.0132,47,1082.0,198.0,455.0,193.0,34.03,-118.32,12.315827989765994
4785,2.8971,50,1845.0,349.0,1109.0,335.0,34.03,-118.32,11.758229645621093
4786,3.1731,47,1734.0,453.0,1272.0,438.0,34.03,-118.32,11.707677772181546
4787,2.6098,52,2511.0,587.0,1660.0,546.0,34.02,-118.32,11.752737324967208
4788,2.0304,51,2010.0,460.0,1355.0,433.0,34.02,-118.32,11.801114908687438
4789,2.0042,47,1648.0,346.0,1120.0,338.0,34.02,-118.32,11.645715332733134
4790,1.8783,45,1667.0,399.0,928.0,375.0,34.02,-118.33,11.680141844155234
4791,2.1979,46,1528.0,391.0,933.0,366.0,34.02,-118.33,11.741661349996177
4792,1.6429,46,2312.0,625.0,1552.0,603.0,34.03,-118.33,11.736077016252437
4793,4.2218,48,1614.0,320.0,684.0,318.0,34.02,-118.34,12.10625783509458
4794,3.5357,44,2067.0,385.0,1046.0,441.0,34.02,-118.34,11.963370312187111
4795,1.89,49,2334.0,530.0,1334.0,447.0,34.03,-118.35,11.728044909070785
4796,2.2273,43,2122.0,524.0,1510.0,436.0,34.03,-118.35,11.722383799419628
4797,3.25,52,427.0,92.0,233.0,116.0,34.02,-118.35,11.810812786275873
4798,1.9928,42,2043.0,512.0,1634.0,501.0,34.03,-118.35,11.73927188163082
4799,2.1324,36,1083.0,342.0,1023.0,295.0,34.03,-118.36,11.876185678347824
4800,1.8316,40,2323.0,661.0,1847.0,614.0,34.03,-118.36,11.63956692643747
4801,2.2368,38,1400.0,376.0,1139.0,315.0,34.03,-118.36,11.695255355062795
4802,1.6452,35,1819.0,499.0,1666.0,482.0,34.03,-118.36,11.74325116281265
4803,2.0879,38,2365.0,638.0,2259.0,607.0,34.03,-118.36,11.701071692055445
4804,3.3636,43,1350.0,287.0,811.0,307.0,34.03,-118.37,11.855812795093666
4805,2.4444,46,2437.0,502.0,1151.0,477.0,34.03,-118.34,11.806348526363516
4806,2.5156,49,1609.0,371.0,896.0,389.0,34.02,-118.34,11.824819546736247
4807,3.1442,50,1172.0,261.0,685.0,260.0,34.02,-118.34,11.77760243768057
4808,3.4306,49,1295.0,276.0,765.0,265.0,34.03,-118.34,11.776834689218662
4809,1.3444,47,1927.0,561.0,1349.0,508.0,34.03,-118.34,11.736077016252437
4810,1.7159,43,1356.0,333.0,796.0,329.0,34.02,-118.36,12.153204427390497
4811,3.9732,41,1425.0,285.0,838.0,296.0,34.03,-118.37,12.14632794896594
4812,2.6154,44,1944.0,458.0,981.0,377.0,34.02,-118.37,12.171486376730597
4813,1.5565,35,1627.0,838.0,3013.0,791.0,34.05,-118.28,11.934926432385152
4814,2.1696,39,1155.0,433.0,1857.0,424.0,34.04,-118.28,11.94081068679887
4815,2.0817,41,659.0,291.0,1224.0,290.0,34.04,-118.29,11.794345471549745
4816,1.8571,40,907.0,349.0,1426.0,323.0,34.05,-118.29,11.876185678347824
4817,2.4359,48,1353.0,488.0,1945.0,487.0,34.04,-118.29,11.725622642422277
4818,1.7225,50,1757.0,522.0,2080.0,488.0,34.04,-118.3,12.100717685412471
4819,2.4297,51,1005.0,314.0,1227.0,306.0,34.05,-118.3,11.998439434579149
4820,1.2786,39,993.0,506.0,1765.0,464.0,34.05,-118.3,11.710964518881163
4821,1.9336,38,1864.0,515.0,1768.0,439.0,34.05,-118.31,12.157937516778192
4822,2.1162,35,2007.0,571.0,1513.0,554.0,34.05,-118.31,12.342354626814949
4823,2.3536,26,1809.0,640.0,2543.0,640.0,34.05,-118.31,13.122365377402328
4824,2.4048,33,2691.0,726.0,2390.0,681.0,34.04,-118.31,12.246739428005663
4825,2.0658,29,2038.0,578.0,2070.0,570.0,34.04,-118.31,12.276535769000125
4826,0.8351,29,2438.0,867.0,2114.0,753.0,34.03,-118.31,11.918397239722838
4827,1.9531,31,2206.0,501.0,1194.0,435.0,34.03,-118.32,12.336227719801212
4828,2.5833,52,1277.0,285.0,954.0,334.0,34.04,-118.31,12.365641477767022
4829,1.7109,24,2092.0,585.0,1757.0,538.0,34.04,-118.3,12.07254696717504
4830,2.006,37,1470.0,399.0,1579.0,390.0,34.04,-118.3,11.918397239722838
4831,1.767,37,2338.0,686.0,2376.0,630.0,34.04,-118.31,12.045322738624144
4832,2.0405,44,1941.0,579.0,2049.0,535.0,34.04,-118.29,11.870606902224587
4833,1.78,41,1653.0,426.0,1868.0,393.0,34.03,-118.3,11.998439434579149
4834,2.1518,35,1090.0,345.0,1605.0,330.0,34.04,-118.3,11.93689170019576
4835,2.1542,31,700.0,299.0,1272.0,298.0,34.04,-118.29,11.760574294255605
4836,2.1471,32,432.0,182.0,702.0,186.0,34.04,-118.29,11.736077016252437
4837,1.9167,42,1680.0,557.0,2099.0,526.0,34.03,-118.29,11.823354355742923
4838,2.0673,45,943.0,289.0,953.0,238.0,34.03,-118.28,11.929007348474721
4839,1.2875,42,907.0,378.0,822.0,288.0,34.03,-118.29,12.09626335986454
4840,1.0219,29,3544.0,1384.0,3323.0,1213.0,34.03,-118.29,12.461880850543723
4841,2.0848,38,1501.0,437.0,1777.0,441.0,34.03,-118.29,11.814517839013352
4842,0.7473,22,3313.0,1235.0,2381.0,1063.0,34.03,-118.29,12.036475785297062
4843,2.135,27,1084.0,287.0,1085.0,279.0,34.03,-118.29,11.691916481667727
4844,2.025,46,2173.0,510.0,1343.0,476.0,34.03,-118.31,11.816734299348461
4845,2.8295,52,1902.0,406.0,1233.0,385.0,34.03,-118.31,11.792078770667635
4846,2.45,52,1173.0,284.0,814.0,295.0,34.02,-118.31,11.620891583095712
4847,1.4712,44,1555.0,324.0,931.0,265.0,34.02,-118.31,11.569315250157509
4848,2.4519,45,1423.0,278.0,822.0,276.0,34.02,-118.31,11.493752839181418
4849,1.2434,52,1832.0,441.0,1186.0,420.0,34.02,-118.31,11.496806245590331
4850,2.1571,47,2241.0,559.0,1775.0,504.0,34.03,-118.3,11.904298410001253
4851,2.7125,40,1695.0,374.0,1138.0,357.0,34.03,-118.3,11.918397239722838
4852,1.23,47,1315.0,247.0,785.0,245.0,34.03,-118.31,11.837910547573129
4853,1.8564,37,2781.0,766.0,2586.0,729.0,34.03,-118.3,12.141539457711714
4854,2.1173,34,2041.0,517.0,1479.0,495.0,34.03,-118.31,11.961456448214491
4855,1.3187,23,1703.0,397.0,1333.0,361.0,34.02,-118.31,11.752737324967208
4856,2.2981,46,1976.0,469.0,1409.0,431.0,34.02,-118.31,11.627155529627064
4857,1.85,49,2120.0,483.0,1522.0,416.0,34.02,-118.3,11.66822691098345
4858,2.087,21,1641.0,491.0,1526.0,453.0,34.02,-118.29,11.85864764578841
4859,1.631,34,3184.0,772.0,2474.0,705.0,34.02,-118.3,11.83138646878959
4860,1.5781,31,1933.0,478.0,1522.0,423.0,34.02,-118.3,11.68940499028055
4861,0.4999,29,515.0,229.0,2690.0,217.0,34.02,-118.28,13.122367377396328
4862,1.7546,50,395.0,232.0,948.0,243.0,34.03,-118.27,12.07254696717504
4863,1.7115,51,1280.0,422.0,1560.0,381.0,34.03,-118.27,11.736077016252437
4864,1.6089,19,460.0,241.0,890.0,229.0,34.04,-118.28,11.998439434579149
4865,1.2969,24,1283.0,545.0,1932.0,516.0,34.04,-118.28,11.984184555794167
4866,1.4167,25,1582.0,780.0,2390.0,719.0,34.04,-118.28,12.206077645517674
4867,2.1806,20,1193.0,454.0,1880.0,453.0,34.04,-118.28,12.100717685412471
4868,1.6037,44,1273.0,474.0,1754.0,460.0,34.05,-118.28,12.524530013005734
4869,1.8539,41,1933.0,791.0,3121.0,719.0,34.03,-118.28,11.901590234400047
4870,1.7976,40,2118.0,796.0,2195.0,658.0,34.03,-118.28,12.011279642540796
4871,2.2232,48,1521.0,513.0,1772.0,458.0,34.04,-118.28,11.998439434579149
4872,1.875,39,2004.0,633.0,3050.0,621.0,34.02,-118.27,11.754309639974188
4873,1.9375,52,281.0,103.0,470.0,96.0,34.02,-118.28,10.566201298475118
4874,0.9234,40,561.0,284.0,662.0,205.0,34.02,-118.27,12.141539457711714
4875,0.844,26,2107.0,809.0,2821.0,572.0,34.03,-118.28,12.765691290604371
4876,1.2989,25,1407.0,550.0,1193.0,472.0,34.03,-118.28,12.323860125621126
4877,2.1944,50,180.0,89.0,356.0,76.0,34.02,-118.25,11.972253562968545
4878,1.8333,52,142.0,47.0,137.0,45.0,34.03,-118.24,12.652362948153474
4879,1.2096,49,299.0,90.0,287.0,68.0,34.03,-118.26,11.51293546492023
4880,2.1905,52,1274.0,418.0,1655.0,368.0,34.03,-118.25,11.728044909070785
4881,1.6302,32,1375.0,448.0,1698.0,432.0,34.02,-118.25,11.780667550692455
4882,1.5652,38,980.0,285.0,1308.0,310.0,34.02,-118.26,11.720760435616398
4883,2.131,38,1091.0,349.0,1786.0,340.0,34.02,-118.26,11.824087219587643
4884,1.8382,40,1259.0,362.0,1499.0,327.0,34.02,-118.26,11.747214672056005
4885,2.1667,37,1551.0,501.0,2173.0,474.0,34.02,-118.26,11.675902789388996
4886,1.3134,48,1465.0,440.0,1859.0,400.0,34.02,-118.26,11.474195031610165
4887,2.0703,46,1249.0,357.0,1607.0,331.0,34.02,-118.26,11.650955473631058
4888,1.5603,41,848.0,323.0,1428.0,313.0,34.02,-118.26,11.604601777542019
4889,2.2356,39,698.0,232.0,1046.0,228.0,34.02,-118.26,11.691080018519527
4890,1.913,35,1368.0,486.0,2239.0,461.0,34.02,-118.25,11.646590598651017
4891,2.1957,33,1676.0,525.0,2564.0,515.0,34.02,-118.25,11.520903555205116
4892,1.2396,28,481.0,136.0,596.0,128.0,34.01,-118.25,11.410903813540878
4893,2.3304,32,1311.0,410.0,1792.0,396.0,34.02,-118.25,11.694421681264394
4894,1.8485,48,542.0,150.0,571.0,114.0,34.02,-118.24,11.41422052949775
4895,2.375,48,396.0,99.0,485.0,110.0,34.01,-118.24,11.58525542883217
4896,1.8929,43,1456.0,444.0,2098.0,433.0,34.01,-118.24,11.504903373867316
4897,2.1466,31,1301.0,403.0,1952.0,377.0,34.01,-118.25,11.520903555205116
4898,1.7813,30,405.0,86.0,376.0,68.0,34.01,-118.24,11.755879486687116
4899,1.0898,45,782.0,270.0,1030.0,235.0,34.01,-118.25,11.444657330797734
4900,1.2857,36,879.0,262.0,1034.0,236.0,34.01,-118.25,11.505910920476012
4901,1.3287,43,1429.0,386.0,1412.0,354.0,34.01,-118.25,11.582460855933538
4902,1.7425,43,1575.0,475.0,1980.0,469.0,34.01,-118.25,11.51792295668052
4903,1.4464,30,962.0,291.0,1280.0,263.0,34.01,-118.25,11.610061250069942
4904,1.4653,38,697.0,208.0,749.0,206.0,34.01,-118.26,11.685205103383671
4905,1.5089,47,1269.0,323.0,1628.0,325.0,34.01,-118.26,11.659628479662329
4906,1.9074,37,2451.0,668.0,2824.0,598.0,34.01,-118.26,11.50892748368293
4907,1.4524,42,990.0,289.0,1167.0,281.0,34.01,-118.27,11.750374207389497
4908,2.1776,46,879.0,253.0,1010.0,221.0,34.01,-118.26,11.680987503016127
4909,2.319,21,1314.0,375.0,1505.0,366.0,34.02,-118.27,11.484536278461452
4910,1.8652,35,1193.0,355.0,1784.0,341.0,34.01,-118.27,11.662215780913316
