,carat,depth,table,x,y,z,price
6881,1.16,60.8,65.0,6.78,6.75,4.11,8.326516830239528
6882,1.01,60.1,60.0,6.54,6.5,3.92,8.326516830239528
6883,1.09,61.3,57.0,6.63,6.61,4.06,8.326516830239528
6884,1.2,61.3,60.0,6.79,6.75,4.15,8.326516830239528
6885,1.06,62.8,56.0,6.47,6.55,4.09,8.326758814511733
6886,0.91,61.0,58.0,6.23,6.29,3.82,8.326758814511733
6887,1.22,62.2,60.0,6.89,6.77,4.25,8.326758814511733
6888,0.9,61.2,62.0,6.22,6.07,3.76,8.327000740241713
6889,1.23,60.3,60.0,6.95,6.88,4.17,8.327000740241713
6890,1.01,63.3,55.0,6.34,6.32,4.01,8.327000740241713
6891,1.0,61.6,59.0,6.34,6.42,3.93,8.327000740241713
6892,1.1,63.1,61.0,6.49,6.56,4.12,8.327000740241713
6893,0.9,62.7,56.0,6.25,6.15,3.89,8.327000740241713
6894,0.9,61.7,57.0,6.23,6.21,3.84,8.327000740241713
6895,0.9,61.9,55.0,6.22,6.19,3.84,8.327000740241713
6896,0.9,61.1,63.0,6.17,6.2,3.78,8.327242607457793
6897,1.11,62.5,59.0,6.59,6.53,4.1,8.327242607457793
6898,0.73,60.7,57.0,5.84,5.88,3.55,8.327242607457793
6899,0.73,61.6,56.0,5.76,5.8,3.56,8.327242607457793
6900,0.9,63.4,59.0,6.08,6.13,3.87,8.327484416188264
6901,0.82,62.8,59.0,5.92,5.93,3.72,8.327484416188264
6902,0.82,61.6,57.0,6.02,6.06,3.72,8.327484416188264
6903,0.82,62.2,55.0,5.97,5.99,3.72,8.327484416188264
6904,0.9,64.4,62.0,5.97,6.02,3.86,8.327484416188264
6905,1.04,63.0,56.0,6.49,6.39,4.06,8.327484416188264
6906,1.01,63.7,59.0,6.38,6.31,4.04,8.327484416188264
6907,0.9,61.5,59.0,6.13,6.19,3.79,8.327726166461412
6908,0.9,61.8,56.0,6.16,6.18,3.81,8.327726166461412
6909,0.96,61.2,57.0,6.34,6.38,3.89,8.327726166461412
6910,0.9,62.7,57.0,6.14,6.18,3.86,8.327726166461412
6911,0.9,63.0,59.0,6.1,6.13,3.85,8.327726166461412
6912,0.96,62.0,59.0,6.26,6.32,3.9,8.327726166461412
6913,1.02,61.4,58.0,6.47,6.5,3.98,8.327967858305488
6914,0.9,62.4,61.0,6.17,6.13,3.84,8.327967858305488
6915,0.9,60.8,56.0,6.19,6.14,3.75,8.327967858305488
6916,0.9,62.0,60.0,6.19,6.14,3.82,8.327967858305488
6917,0.9,62.8,58.0,6.14,6.09,3.84,8.327967858305488
6918,1.01,62.8,57.0,6.31,6.24,3.94,8.327967858305488
6919,1.0,56.8,65.0,6.61,6.49,3.72,8.328209491748732
6920,0.91,60.5,61.0,6.23,6.19,3.76,8.328209491748732
6921,0.91,62.4,57.0,6.23,6.11,3.85,8.328209491748732
6922,0.91,61.9,61.0,6.12,6.1,3.78,8.328209491748732
6923,1.01,62.3,59.0,6.37,6.34,3.96,8.328209491748732
6924,0.91,63.5,57.0,6.11,6.07,3.87,8.328209491748732
6925,0.91,62.6,58.0,6.17,6.14,3.85,8.328209491748732
6926,1.01,64.2,56.0,6.38,6.26,4.05,8.328209491748732
6927,1.05,61.5,59.0,6.52,6.58,4.03,8.32845106681936
6928,1.12,60.6,55.0,6.73,6.76,4.09,8.32845106681936
6929,0.97,60.2,61.0,6.4,6.46,3.87,8.328692583545568
6930,1.01,64.9,60.0,6.2,6.25,4.04,8.328692583545568
6931,1.01,58.2,61.0,6.47,6.53,3.78,8.328692583545568
6932,1.1,63.3,56.0,6.58,6.53,4.15,8.328692583545568
6933,1.32,65.8,55.0,6.87,6.83,4.51,8.328692583545568
6934,0.8,61.6,57.0,5.97,5.94,3.67,8.328692583545568
6935,1.12,61.8,55.0,6.69,6.66,4.13,8.328692583545568
6936,0.93,62.6,57.0,6.26,6.2,3.9,8.328692583545568
6937,0.93,60.6,59.0,6.34,6.3,3.83,8.328692583545568
6938,1.5,60.4,55.0,7.4,7.32,4.45,8.328692583545568
6939,1.0,66.3,62.0,6.27,6.06,4.09,8.328692583545568
6940,1.5,63.7,57.0,7.28,7.21,4.62,8.328692583545568
6941,1.04,61.3,59.0,6.5,6.46,3.97,8.328934041955529
6942,0.82,63.1,59.0,5.91,5.97,3.75,8.328934041955529
6943,0.91,62.0,59.0,6.2,6.22,3.85,8.328934041955529
6944,0.95,60.7,59.0,6.3,6.36,3.84,8.329175442077402
6945,1.0,62.4,60.0,6.31,6.36,3.95,8.329175442077402
6946,0.96,60.9,57.0,6.38,6.42,3.9,8.329175442077402
6947,0.73,62.3,56.0,5.72,5.78,3.58,8.329175442077402
6948,0.91,63.6,56.0,6.11,6.13,3.89,8.329416783939319
6949,1.0,59.0,59.0,6.55,6.5,3.85,8.329658067569396
6950,1.0,62.8,57.0,6.39,6.35,4.0,8.329658067569396
6951,1.0,62.3,56.0,6.43,6.38,3.99,8.329658067569396
6952,0.9,62.0,62.0,6.11,6.21,3.82,8.329658067569396
6953,0.93,62.3,58.0,6.2,6.29,3.9,8.329658067569396
6954,1.0,61.7,59.0,6.41,6.36,3.94,8.329658067569396
6955,1.0,61.5,59.0,6.47,6.44,3.97,8.329658067569396
6956,1.41,64.7,58.0,7.05,7.0,4.55,8.329899292995725
6957,1.05,61.1,58.0,6.56,6.51,3.99,8.329899292995725
6958,0.8,62.6,54.0,5.9,5.97,3.71,8.330140460246382
6959,1.21,65.0,59.0,6.64,6.57,4.29,8.330381569349418
6960,1.21,65.3,60.0,6.6,6.51,4.28,8.330381569349418
6961,0.9,61.7,56.0,6.16,6.23,3.82,8.330381569349418
6962,0.9,60.4,58.0,6.12,6.24,3.73,8.330381569349418
6963,1.0,63.1,58.0,6.3,6.35,3.99,8.330863613224745
6964,1.01,64.8,58.0,6.24,6.29,4.06,8.330863613224745
6965,1.01,63.3,58.0,6.29,6.35,4.0,8.330863613224745
6966,1.14,62.6,57.0,6.71,6.65,4.18,8.33110454805304
6967,0.92,62.5,55.0,6.21,6.18,3.87,8.33110454805304
6968,0.91,64.1,59.0,6.1,6.13,3.92,8.33110454805304
6969,1.01,62.4,60.0,6.32,6.38,3.96,8.33110454805304
6970,1.0,56.3,63.0,6.63,6.61,3.73,8.33110454805304
6971,0.95,62.6,58.0,6.26,6.21,3.9,8.33110454805304
6972,0.76,62.3,57.0,5.87,5.84,3.65,8.33110454805304
6973,1.0,61.8,59.0,6.4,6.35,3.94,8.33110454805304
6974,0.76,60.6,60.0,5.89,5.85,3.56,8.33110454805304
6975,1.02,62.7,59.0,6.38,6.45,4.02,8.331345424845724
6976,0.9,63.1,58.0,6.12,6.02,3.83,8.331345424845724
6977,0.9,61.1,58.0,6.22,6.25,3.81,8.331586243630754
6978,1.08,62.5,60.0,6.51,6.57,4.09,8.331586243630754
6979,1.18,61.6,56.0,6.79,6.82,4.19,8.331827004436057
6980,1.01,61.3,57.0,6.45,6.5,3.97,8.331827004436057
6981,1.03,62.3,59.0,6.46,6.42,4.01,8.331827004436057
6982,1.03,61.7,54.0,6.56,6.5,4.03,8.331827004436057
6983,1.01,60.1,59.0,6.45,6.39,3.86,8.332067707289548
6984,1.09,61.0,64.0,6.58,6.63,4.03,8.332067707289548
6985,1.01,63.5,58.0,6.39,6.34,4.04,8.332067707289548
6986,0.92,61.0,62.0,6.32,6.26,3.84,8.332308352219117
6987,0.9,62.0,57.0,6.1,6.16,3.8,8.332308352219117
6988,0.9,61.8,58.0,6.12,6.17,3.8,8.332308352219117
6989,0.9,61.3,59.0,6.19,6.24,3.81,8.332308352219117
6990,0.9,61.8,56.0,6.18,6.25,3.84,8.332308352219117
6991,0.9,62.7,59.0,6.1,6.15,3.84,8.332308352219117
6992,1.02,63.2,60.0,6.37,6.41,4.04,8.332308352219117
6993,1.0,57.3,61.0,6.64,6.59,3.79,8.332308352219117
6994,1.06,61.9,59.0,6.57,6.52,4.05,8.332308352219117
6995,1.0,62.6,59.0,6.33,6.28,3.95,8.332308352219117
6996,1.0,63.8,58.0,6.33,6.28,4.02,8.332308352219117
6997,1.0,62.7,57.0,6.34,6.29,3.96,8.332308352219117
6998,1.0,62.9,59.0,6.39,6.3,3.99,8.332308352219117
6999,1.0,62.6,58.0,6.37,6.31,3.97,8.332308352219117
7000,1.0,62.8,57.0,6.44,6.37,4.02,8.332308352219117
7001,1.0,59.7,64.0,6.51,6.45,3.87,8.332308352219117
7002,1.0,57.6,62.0,6.62,6.5,3.78,8.332308352219117
7003,1.06,60.9,60.0,6.55,6.52,3.98,8.332308352219117
7004,1.0,62.4,61.0,6.34,6.32,3.95,8.332308352219117
7005,1.0,59.4,62.0,6.4,6.37,3.79,8.332308352219117
7006,1.06,62.9,60.0,6.47,6.43,4.06,8.332308352219117
7007,0.9,61.5,61.0,6.15,6.24,3.81,8.332548939252638
7008,0.9,62.2,58.0,6.11,6.18,3.82,8.332789468417959
7009,0.74,61.7,57.0,5.79,5.84,3.59,8.332789468417959
7010,0.9,62.0,53.0,6.17,6.23,3.85,8.332789468417959
7011,1.1,60.9,56.0,6.68,6.72,4.08,8.332789468417959
7012,1.16,58.8,61.0,6.93,6.84,4.05,8.332789468417959
7013,0.9,61.2,59.0,6.19,6.16,3.78,8.33302993974291
7014,0.9,63.2,56.0,6.16,6.09,3.87,8.33302993974291
7015,0.92,63.6,57.0,6.09,6.14,3.89,8.33302993974291
7016,0.92,63.1,58.0,6.11,6.16,3.87,8.33302993974291
7017,1.0,63.7,58.0,6.29,6.34,4.02,8.33302993974291
7018,1.05,63.0,59.0,6.44,6.48,4.07,8.33302993974291
7019,1.1,62.8,57.0,6.63,6.56,4.14,8.33302993974291
7020,1.12,61.2,58.0,6.69,6.67,4.09,8.33302993974291
7021,1.04,60.3,62.0,6.56,6.5,3.94,8.33302993974291
7022,1.36,67.8,55.0,6.73,6.66,4.54,8.33302993974291
7023,1.12,56.7,62.0,6.91,6.86,3.9,8.33302993974291
7024,0.9,62.9,58.0,6.16,6.11,3.86,8.33302993974291
7025,0.9,63.0,60.0,6.13,6.09,3.85,8.33302993974291
7026,0.9,59.9,59.0,6.29,6.26,3.76,8.33302993974291
7027,1.12,62.8,54.0,6.7,6.64,4.19,8.33302993974291
7028,0.83,61.9,56.0,6.01,6.04,3.73,8.333270353255308
7029,1.02,59.9,58.0,6.48,6.55,3.9,8.333270353255308
7030,0.94,61.3,61.0,6.33,6.27,3.86,8.333270353255308
7031,1.03,59.3,58.0,6.58,6.63,3.92,8.333510708982942
7032,0.91,61.8,56.0,6.19,6.27,3.85,8.333510708982942
7033,1.32,61.2,59.0,7.08,7.04,4.32,8.333510708982942
7034,0.9,63.5,58.0,6.06,6.09,3.86,8.33375100695358
7035,0.9,62.1,56.0,6.16,6.2,3.84,8.33375100695358
7036,0.9,61.9,55.0,6.18,6.23,3.84,8.33375100695358
7037,0.59,60.7,58.0,5.45,5.49,3.32,8.33375100695358
7038,1.02,63.0,58.0,6.38,6.44,4.04,8.333991247194975
7039,1.02,60.4,60.0,6.49,6.53,3.93,8.333991247194975
7040,1.02,62.1,56.0,6.41,6.44,3.99,8.333991247194975
7041,1.02,59.9,62.0,6.5,6.53,3.9,8.333991247194975
7042,1.06,61.1,62.0,6.55,6.61,4.02,8.333991247194975
7043,1.02,62.0,59.0,6.33,6.42,3.95,8.333991247194975
7044,1.02,60.2,61.0,6.48,6.52,3.91,8.333991247194975
7045,1.02,63.8,53.0,6.37,6.46,4.09,8.333991247194975
7046,1.02,59.9,59.0,6.56,6.59,3.94,8.333991247194975
7047,1.03,62.3,59.0,6.39,6.45,4.0,8.333991247194975
7048,0.93,62.9,56.0,6.2,6.23,3.91,8.33423142973486
7049,1.0,63.1,59.0,6.32,6.27,3.97,8.33423142973486
7050,0.33,62.5,55.0,4.42,4.45,2.77,6.363028103540465
7051,0.33,62.4,56.0,4.41,4.43,2.76,6.363028103540465
7052,0.33,61.4,60.0,4.41,4.45,2.72,6.363028103540465
7053,0.33,62.0,55.0,4.44,4.46,2.76,6.363028103540465
7054,0.33,61.7,54.0,4.45,4.47,2.75,6.363028103540465
7055,0.33,62.7,56.0,4.39,4.45,2.77,6.363028103540465
7056,0.33,61.9,59.0,4.4,4.46,2.74,6.363028103540465
7057,0.33,62.4,56.0,4.41,4.43,2.76,6.363028103540465
7058,0.33,60.7,57.0,4.43,4.47,2.7,6.363028103540465
7059,0.33,61.0,58.0,4.42,4.46,2.71,6.363028103540465
7060,0.33,60.9,56.0,4.46,4.5,2.73,6.363028103540465
7061,0.33,61.0,59.0,4.41,4.44,2.7,6.363028103540465
7062,0.33,62.0,58.0,4.42,4.45,2.75,6.363028103540465
7063,0.33,62.7,54.0,4.42,4.45,2.78,6.363028103540465
7064,0.33,59.3,61.0,4.49,4.51,2.67,6.363028103540465
7065,0.33,63.7,56.0,4.36,4.4,2.79,6.363028103540465
7066,0.33,61.8,56.0,4.41,4.46,2.74,6.363028103540465
7067,0.33,62.6,58.0,4.41,4.44,2.77,6.363028103540465
7068,0.33,61.4,58.0,4.45,4.48,2.74,6.363028103540465
7069,0.33,59.1,58.0,4.51,4.56,2.68,6.363028103540465
7070,0.33,60.8,62.0,4.42,4.46,2.7,6.363028103540465
7071,0.33,62.4,57.0,4.41,4.44,2.76,6.363028103540465
7072,0.33,62.5,57.0,4.39,4.41,2.75,6.363028103540465
7073,0.33,61.1,59.0,4.43,4.47,2.72,6.363028103540465
7074,0.33,60.8,58.0,4.45,4.47,2.71,6.363028103540465
7075,0.33,60.0,61.0,4.48,4.52,2.7,6.363028103540465
7076,0.33,62.2,59.0,4.41,4.43,2.75,6.363028103540465
7077,0.33,61.9,58.0,4.43,4.45,2.75,6.363028103540465
7078,0.33,62.1,59.0,4.43,4.46,2.76,6.363028103540465
7079,0.33,61.6,55.0,4.43,4.46,2.74,6.363028103540465
7080,1.05,60.9,57.0,6.55,6.62,4.01,8.33423142973486
7081,1.0,62.5,54.0,6.32,6.38,3.97,8.33423142973486
7082,1.04,61.6,59.0,6.55,6.57,4.04,8.334471554600944
7083,0.85,61.6,54.0,6.08,6.12,3.76,8.334471554600944
7084,0.9,63.1,61.0,6.14,6.18,3.89,8.334711621820917
7085,0.9,61.3,57.0,6.24,6.29,3.84,8.334711621820917
7086,0.9,59.8,58.0,6.21,6.26,3.73,8.334711621820917
7087,0.9,61.8,59.0,6.11,6.16,3.79,8.334711621820917
7088,0.93,61.4,63.0,6.22,6.26,3.83,8.334711621820917
7089,0.9,58.3,61.0,6.24,6.29,3.65,8.334711621820917
7090,0.91,61.5,59.0,6.25,6.18,3.82,8.334711621820917
7091,1.01,62.9,58.0,6.34,6.37,4.0,8.334951631422454
7092,1.01,61.8,59.0,6.37,6.44,3.96,8.334951631422454
7093,1.01,61.6,59.0,6.39,6.44,3.95,8.334951631422454
7094,1.01,63.7,59.0,6.28,6.38,4.03,8.334951631422454
7095,1.01,58.8,58.0,6.57,6.62,3.88,8.334951631422454
7096,1.0,66.8,63.0,6.19,6.08,4.1,8.334951631422454
7097,1.0,57.8,59.0,6.53,6.47,3.75,8.334951631422454
7098,0.71,62.2,56.0,5.7,5.74,3.56,8.335191583433202
7099,0.71,61.6,54.0,5.76,5.79,3.56,8.335191583433202
7100,1.17,59.9,59.0,6.86,6.82,4.1,8.335191583433202
7101,1.02,57.1,61.0,6.66,6.57,3.78,8.335191583433202
7102,1.06,61.3,56.0,6.59,6.55,4.03,8.335191583433202
7103,0.9,60.8,56.0,6.26,6.24,3.8,8.335191583433202
7104,1.08,63.3,59.0,6.48,6.44,4.09,8.335191583433202
7105,1.51,65.6,54.0,7.28,7.1,4.72,8.335191583433202
7106,1.01,63.3,58.0,6.3,6.36,4.01,8.335431477880796
7107,0.92,62.4,58.0,6.18,6.19,3.86,8.335431477880796
7108,0.92,62.4,60.0,6.21,6.25,3.89,8.335431477880796
7109,1.11,62.6,55.0,6.65,6.71,4.18,8.335431477880796
7110,1.19,58.6,61.0,6.93,6.89,4.05,8.335431477880796
7111,1.11,60.0,61.0,6.66,6.71,4.01,8.335911094196945
7112,0.8,61.0,57.0,5.96,6.0,3.65,8.335911094196945
7113,1.0,62.7,59.0,6.36,6.3,3.97,8.335911094196945
7114,0.7,61.6,61.0,5.7,5.73,3.52,8.336150816120663
7115,1.01,62.9,55.0,6.37,6.42,4.02,8.336150816120663
7116,0.95,62.4,59.0,6.26,6.21,3.89,8.336150816120663
7117,0.73,61.1,56.0,5.83,5.86,3.57,8.336150816120663
7118,1.01,57.5,63.0,6.56,6.58,3.78,8.336150816120663
7119,1.01,61.7,58.0,6.33,6.4,3.93,8.336150816120663
7120,1.0,62.4,57.0,6.42,6.36,3.99,8.336390480591552
7121,0.6,62.5,55.0,5.4,5.42,3.38,8.336390480591552
7122,1.0,61.6,58.0,6.43,6.47,3.97,8.336390480591552
7123,0.97,61.9,60.0,6.37,6.3,3.92,8.336390480591552
7124,1.0,59.4,62.0,6.5,6.47,3.85,8.336390480591552
7125,0.9,62.7,59.0,6.11,6.17,3.85,8.336630087637147
7126,1.14,63.3,55.0,6.6,6.67,4.2,8.336630087637147
7127,0.9,61.6,57.0,6.17,6.29,3.84,8.336630087637147
7128,0.9,60.7,63.0,6.07,6.13,3.7,8.336630087637147
7129,0.92,63.4,57.0,6.17,6.11,3.89,8.336630087637147
7130,0.92,63.1,57.0,6.2,6.17,3.9,8.336630087637147
7131,1.08,61.0,60.0,6.62,6.57,4.02,8.336630087637147
7132,0.92,62.6,56.0,6.21,6.19,3.88,8.336630087637147
7133,1.0,62.7,56.0,6.33,6.37,3.98,8.336869637284956
7134,1.01,61.9,55.0,6.5,6.43,4.01,8.336869637284956
7135,1.04,62.5,62.0,6.39,6.45,4.01,8.337109129562474
7136,1.03,61.6,57.0,6.46,6.49,3.99,8.337109129562474
7137,1.13,64.4,56.0,6.58,6.52,4.22,8.337348564497175
7138,1.01,62.9,56.0,6.36,6.39,4.01,8.337348564497175
7139,1.11,61.0,60.0,6.68,6.66,4.07,8.33758794211651
7140,1.03,57.6,58.0,6.6,6.67,3.82,8.33758794211651
7141,1.11,61.6,61.0,6.66,6.61,4.09,8.33758794211651
7142,1.2,61.8,56.0,6.85,6.81,4.22,8.33758794211651
7143,1.11,61.7,63.0,6.65,6.54,4.07,8.33758794211651
7144,0.9,63.8,57.0,6.12,6.07,3.89,8.337827262447915
7145,1.01,63.8,60.0,6.31,6.36,4.04,8.338066525518801
7146,0.93,62.0,56.0,6.25,6.29,3.89,8.338066525518801
7147,1.02,64.1,60.0,6.25,6.29,4.02,8.338066525518801
7148,0.91,59.3,58.0,6.38,6.33,3.77,8.338066525518801
7149,1.28,59.7,57.0,7.12,7.06,4.23,8.338066525518801
7150,0.79,61.9,57.0,5.93,5.96,3.68,8.338305731356565
7151,0.9,61.8,59.0,6.13,6.11,3.78,8.338544879988579
7152,1.04,62.3,58.0,6.44,6.5,4.03,8.338544879988579
7153,1.0,63.7,60.0,6.24,6.32,4.0,8.338544879988579
7154,1.22,64.0,61.0,6.75,6.68,4.3,8.338544879988579
7155,0.83,62.1,57.0,5.99,6.03,3.73,8.338544879988579
7156,0.85,60.7,57.0,6.11,6.14,3.72,8.338544879988579
7157,1.01,64.3,59.0,6.31,6.28,4.05,8.338544879988579
7158,1.01,64.7,59.0,6.23,6.11,3.99,8.338544879988579
7159,0.9,62.4,60.0,6.07,6.11,3.8,8.338783971442199
7160,0.73,61.7,57.0,5.77,5.8,3.57,8.338783971442199
7161,0.94,62.1,56.0,6.21,6.25,3.87,8.338783971442199
7162,0.97,59.1,62.0,6.49,6.54,3.85,8.338783971442199
7163,0.93,61.1,59.0,6.32,6.29,3.85,8.338783971442199
7164,0.9,60.9,58.0,6.34,6.19,3.79,8.339023005744759
7165,0.9,62.0,55.0,6.2,6.16,3.83,8.339023005744759
7166,0.92,61.4,55.0,6.29,6.25,3.85,8.339023005744759
7167,0.78,62.3,54.0,5.87,5.91,3.67,8.339023005744759
7168,0.92,63.2,58.0,6.18,6.16,3.9,8.339023005744759
7169,0.91,63.6,58.0,6.14,6.1,3.89,8.339023005744759
7170,0.92,59.4,62.0,6.3,6.24,3.73,8.339023005744759
7171,0.9,66.2,55.0,6.11,5.97,4.0,8.339023005744759
7172,0.92,63.7,57.0,6.14,6.11,3.9,8.339023005744759
7173,0.65,62.3,56.0,5.52,5.56,3.45,8.339261982923576
7174,1.0,59.9,63.0,6.45,6.5,3.88,8.339261982923576
7175,1.01,61.8,58.0,6.45,6.37,3.96,8.339500903005945
7176,1.01,58.9,60.0,6.62,6.58,3.89,8.339500903005945
7177,1.01,63.8,53.0,6.41,6.31,4.06,8.339500903005945
7178,1.01,63.4,55.0,6.39,6.35,4.04,8.339500903005945
7179,1.11,61.9,55.0,6.65,6.6,4.1,8.339500903005945
7180,1.01,63.3,57.0,6.37,6.35,4.02,8.339500903005945
7181,0.9,62.9,58.0,6.1,6.15,3.85,8.339739766019143
7182,0.9,61.2,59.0,6.2,6.26,3.81,8.339739766019143
7183,0.96,62.6,60.0,6.26,6.32,3.94,8.339739766019143
7184,1.01,59.7,60.0,6.49,6.55,3.89,8.339739766019143
7185,1.15,62.2,57.0,6.68,6.63,4.14,8.339739766019143
7186,1.15,61.8,54.0,6.78,6.75,4.18,8.339739766019143
7187,0.96,59.6,59.0,6.36,6.42,3.81,8.339978571990427
7188,0.9,63.6,58.0,6.1,6.14,3.89,8.339978571990427
7189,1.01,62.4,58.0,6.37,6.42,3.99,8.339978571990427
7190,0.9,63.4,53.0,6.1,6.17,3.89,8.339978571990427
7191,0.9,62.0,62.0,6.06,6.1,3.77,8.339978571990427
7192,0.91,63.7,59.0,6.13,6.17,3.92,8.340217320947035
7193,0.91,63.1,60.0,6.13,6.17,3.88,8.340217320947035
7194,0.87,61.7,56.0,6.1,6.12,3.77,8.340217320947035
7195,0.87,62.1,58.0,6.08,6.13,3.79,8.340456012916183
7196,1.01,63.6,58.0,6.31,6.36,4.03,8.340456012916183
7197,0.85,63.0,57.0,6.08,5.99,3.8,8.340456012916183
7198,1.02,62.8,58.0,6.37,6.41,4.01,8.340456012916183
7199,1.01,61.5,61.0,6.39,6.45,3.95,8.340456012916183
7200,1.0,60.0,62.0,6.48,6.45,3.88,8.340456012916183
7201,1.04,64.1,57.0,6.35,6.38,4.08,8.340694647925071
7202,0.9,57.9,60.0,6.3,6.34,3.66,8.340694647925071
7203,1.01,60.3,59.0,6.45,6.42,3.88,8.340933226000878
7204,0.86,62.8,55.0,6.07,6.13,3.83,8.340933226000878
7205,1.21,62.4,58.0,6.79,6.83,4.25,8.340933226000878
7206,0.91,63.3,56.0,6.12,6.17,3.89,8.340933226000878
7207,0.91,58.8,59.0,6.34,6.39,3.74,8.340933226000878
7208,0.9,62.2,55.0,6.19,6.22,3.86,8.340933226000878
7209,1.04,57.6,63.0,6.67,6.7,3.85,8.340933226000878
7210,1.01,64.0,58.0,6.37,6.31,4.06,8.340933226000878
7211,0.9,61.7,59.0,6.19,6.13,3.8,8.340933226000878
7212,1.01,63.4,58.0,6.41,6.37,4.05,8.340933226000878
7213,1.01,64.6,55.0,6.29,6.25,4.05,8.340933226000878
7214,1.01,61.9,59.0,6.35,6.32,3.92,8.340933226000878
7215,1.01,60.2,56.0,6.47,6.42,3.88,8.340933226000878
7216,1.01,61.2,59.0,6.45,6.4,3.93,8.340933226000878
7217,1.01,58.8,62.0,6.59,6.54,3.86,8.340933226000878
7218,1.01,58.2,62.0,6.54,6.48,3.78,8.340933226000878
7219,1.1,62.6,59.0,6.53,6.57,4.1,8.341171747170762
7220,1.21,63.7,55.0,6.75,6.81,4.32,8.341171747170762
7221,0.89,60.8,56.0,6.22,6.25,3.79,8.341171747170762
7222,1.04,63.2,54.0,6.49,6.42,4.08,8.341410211461865
7223,0.91,58.3,59.0,6.35,6.47,3.74,8.341410211461865
7224,0.9,63.8,58.0,6.09,6.13,3.9,8.341410211461865
7225,1.04,57.9,58.0,6.72,6.68,3.88,8.341410211461865
7226,1.04,60.3,56.0,6.61,6.58,3.98,8.341410211461865
7227,0.8,62.6,58.0,5.93,5.89,3.7,8.341410211461865
7228,1.07,63.8,60.0,6.41,6.38,4.08,8.341648618901306
7229,0.9,61.8,56.0,6.18,6.24,3.84,8.341648618901306
7230,0.95,62.6,58.0,6.17,6.23,3.88,8.341648618901306
7231,1.01,63.0,54.0,6.35,6.41,4.02,8.341648618901306
7232,0.92,62.2,59.0,6.21,6.14,3.84,8.341648618901306
7233,1.01,60.2,59.0,6.48,6.51,3.91,8.341648618901306
7234,0.9,63.5,57.0,5.98,6.09,3.83,8.341648618901306
7235,0.9,63.6,58.0,6.12,6.08,3.88,8.341648618901306
7236,1.07,62.2,59.0,6.53,6.47,4.04,8.341648618901306
7237,0.9,61.3,59.0,6.21,6.15,3.79,8.341648618901306
7238,1.13,59.9,57.0,6.76,6.8,4.06,8.341886969516187
7239,1.01,63.6,58.0,6.29,6.35,4.02,8.341886969516187
7240,1.0,60.0,62.0,6.45,6.48,3.88,8.341886969516187
7241,0.73,61.5,58.0,5.76,5.79,3.55,8.34212526333359
7242,1.11,61.5,58.0,6.65,6.61,4.08,8.34212526333359
7243,1.06,62.7,57.0,6.53,6.48,4.08,8.34212526333359
7244,1.11,62.0,57.0,6.67,6.63,4.12,8.34212526333359
7245,1.11,61.8,58.0,6.66,6.61,4.1,8.34212526333359
7246,1.01,59.6,59.0,6.59,6.52,3.91,8.342363500380579
7247,1.0,61.8,57.0,6.36,6.45,3.96,8.342363500380579
7248,1.06,62.7,56.0,6.46,6.5,4.06,8.342363500380579
7249,1.18,61.3,60.0,6.78,6.83,4.17,8.342363500380579
7250,1.01,61.0,60.0,6.48,6.44,3.94,8.342363500380579
7251,1.01,62.7,56.0,6.4,6.35,4.0,8.342363500380579
7252,1.01,63.6,59.0,6.37,6.34,4.04,8.342363500380579
7253,1.01,58.8,62.0,6.49,6.46,3.81,8.342363500380579
7254,1.01,63.9,59.0,6.29,6.26,4.01,8.342363500380579
7255,1.01,64.3,59.0,6.33,6.26,4.05,8.342363500380579
7256,1.01,60.8,55.0,6.52,6.48,3.95,8.342363500380579
7257,0.7,59.2,59.0,5.76,5.79,3.42,8.342601680684194
7258,1.19,58.4,60.0,6.98,6.92,4.06,8.342601680684194
7259,0.9,61.5,56.0,6.24,6.18,3.82,8.342601680684194
7260,1.05,61.8,60.0,6.49,6.46,4.0,8.342601680684194
7261,1.01,64.2,58.0,6.31,6.33,4.06,8.34283980427146
7262,1.05,62.5,58.0,6.47,6.52,4.06,8.34283980427146
7263,1.03,61.6,56.0,6.5,6.45,3.99,8.34283980427146
7264,0.91,61.6,56.0,6.17,6.25,3.83,8.34283980427146
7265,0.91,61.9,56.0,6.18,6.22,3.84,8.34283980427146
7266,1.25,63.2,60.0,6.87,6.81,4.32,8.34283980427146
7267,1.03,62.4,57.0,6.48,6.4,4.02,8.34283980427146
7268,1.03,60.1,59.0,6.53,6.46,3.9,8.34283980427146
7269,1.0,61.4,56.0,6.45,6.39,3.94,8.343077871169383
7270,1.04,62.0,57.0,6.53,6.6,4.07,8.343077871169383
7271,1.04,60.9,58.0,6.52,6.58,3.99,8.343077871169383
7272,1.04,61.2,58.0,6.5,6.57,4.0,8.343077871169383
7273,1.04,62.9,58.0,6.43,6.47,4.06,8.343077871169383
7274,1.0,63.3,57.0,6.37,6.3,4.01,8.343077871169383
7275,1.0,60.5,59.0,6.54,6.49,3.94,8.343077871169383
7276,1.0,63.7,55.0,6.33,6.29,4.02,8.343077871169383
7277,1.0,59.8,57.0,6.5,6.44,3.87,8.343077871169383
7278,1.0,62.7,58.0,6.33,6.31,3.96,8.343077871169383
7279,1.0,63.3,58.0,6.34,6.3,4.0,8.343077871169383
