,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,foo
3536,84,106,76,71,94,0,38,18,2,1,0,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,60
3537,20,120,94,71,94,0,1,4,2,1,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0
3538,133,82,76,71,94,0,0,19,93,12,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,108,85,78,71,94,0,0,5,41,28,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3540,129,102,76,71,94,12,50,4,4,2,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,59,77,80,72,94,0,1,1,46,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,100
3542,118,78,76,71,94,0,62,0,24,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,100,124,76,71,94,1,2,0,0,49,13,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,59,152,76,71,94,2,0,0,0,0,22,41,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,70,81,76,76,95,0,0,2,0,45,17,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,100
3546,73,80,81,71,94,1,0,56,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,100
3547,137,87,76,71,94,0,0,47,32,25,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,86,93,76,71,94,1,1,9,37,1,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
3549,102,96,76,71,94,0,0,0,0,38,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3550,59,77,76,125,97,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0
3551,18,79,76,93,136,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,22,15,0,0
3552,13,158,101,76,95,0,0,0,0,0,0,0,0,43,40,19,0,0,0,0,0,1,3,0,0,0,0
3553,72,78,76,71,94,0,1,2,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3554,22,133,76,71,94,0,1,1,4,1,0,0,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,90,77,76,71,94,0,47,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3556,114,77,127,72,94,0,0,0,63,45,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0
3557,125,126,94,72,94,0,0,19,44,0,75,3,0,0,33,10,0,0,0,1,0,0,0,0,0,0,0
3558,116,77,76,71,94,57,7,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,74,77,76,71,94,0,0,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3560,22,133,78,71,94,0,0,6,3,0,0,0,0,54,6,0,0,0,0,0,0,0,0,0,0,0,0
3561,53,100,76,71,94,0,0,4,0,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3562,177,77,76,71,94,52,71,6,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,25,151,165,117,94,0,2,0,0,0,0,0,39,21,0,44,14,0,14,55,0,0,0,0,0,0,0
3564,52,126,111,71,94,0,0,0,0,30,16,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0
3565,18,128,131,71,94,0,0,0,0,0,0,0,22,22,0,0,53,4,0,0,0,0,0,0,0,0,0
3566,59,146,82,71,94,1,2,5,41,0,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0
3567,85,106,76,71,94,28,18,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3568,20,77,76,93,138,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0
3569,47,108,78,71,94,0,0,0,4,1,1,60,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3570,72,78,78,71,94,0,0,0,44,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100
3571,45,95,76,73,99,0,0,0,0,0,29,24,0,0,0,0,0,0,0,0,0,0,0,1,3,0,40
3572,49,90,80,78,94,0,0,0,0,3,42,7,0,0,0,0,0,0,0,5,3,0,0,0,0,0,100
3573,62,115,83,71,94,0,28,18,0,5,2,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,40
3574,43,94,76,71,94,0,0,0,0,1,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
3575,95,98,77,71,94,31,31,0,0,0,10,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3576,17,121,95,75,94,0,0,1,0,3,0,0,0,6,53,0,0,0,0,2,3,0,0,0,0,0,0
3577,42,134,76,71,94,0,0,0,0,0,4,41,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,92,77,76,71,94,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,80,81,76,71,94,0,2,64,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3580,60,132,76,71,94,0,0,0,0,0,4,85,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,145,77,76,71,94,25,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,76,79,77,72,94,0,0,0,52,12,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100
3583,56,77,128,71,94,0,0,0,32,14,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0
3584,120,77,76,71,94,44,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,75,96,77,71,94,0,0,12,27,28,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,100
3586,130,86,89,71,94,50,12,0,43,19,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0
3587,19,105,96,71,94,0,0,0,5,0,0,2,0,0,25,18,0,0,0,0,0,0,0,0,0,0,30
3588,66,123,92,71,94,1,2,54,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0,0,0,0,0
3589,76,165,76,71,94,0,0,0,12,8,27,51,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,130,77,76,71,94,42,5,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,130,77,76,71,94,0,62,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,59,115,92,71,94,0,28,20,2,0,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,40
3593,115,78,78,71,94,31,31,23,23,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
3594,66,77,76,77,94,0,28,21,6,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,100
3595,83,114,76,72,94,0,0,0,4,2,62,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3596,120,77,76,71,94,1,33,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,76,92,77,71,94,0,0,0,1,23,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80
3598,72,104,76,71,94,14,32,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,60
3599,36,110,134,71,94,0,0,0,0,1,2,45,0,0,0,0,43,14,0,0,0,0,0,0,0,0,0
3600,106,93,82,72,94,10,43,14,0,0,38,7,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0
3601,112,80,76,73,101,0,0,0,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3602,128,78,76,71,94,1,0,22,49,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,50,85,76,71,94,0,3,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3604,91,100,76,72,97,0,0,0,0,47,23,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
3605,94,82,76,71,94,55,25,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,28,110,80,77,94,0,0,0,1,4,0,0,42,2,0,0,1,1,0,1,5,0,0,0,0,0,0
3607,130,77,76,71,94,0,0,8,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,157,138,76,71,94,0,8,71,0,19,60,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,71,77,76,98,130,0,0,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0
3610,51,120,80,76,94,0,5,1,1,2,0,55,22,0,0,0,0,0,0,4,2,0,0,0,0,0,0
3611,122,115,76,71,94,0,0,24,55,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,69,125,76,71,94,0,0,46,0,0,1,2,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,59,89,76,82,149,0,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0
3614,23,80,142,71,94,1,8,0,0,1,0,0,0,0,0,0,15,41,0,0,0,0,0,0,0,0,0
3615,39,136,76,72,96,9,0,0,1,1,0,0,62,14,0,0,0,0,0,0,0,0,0,2,0,0,0
3616,79,77,76,71,94,1,1,0,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3617,24,95,107,71,94,0,3,6,4,0,0,0,0,0,0,31,11,0,0,0,0,0,0,0,0,0,0
3618,87,113,79,71,94,8,1,0,0,0,67,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3619,53,99,76,71,94,0,0,0,2,1,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3620,118,132,76,71,94,0,32,14,0,13,33,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,121,77,76,71,94,0,3,22,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,137,98,76,71,94,15,33,28,0,0,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,161,77,76,71,94,37,84,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,72,109,76,71,94,0,1,2,4,5,44,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,80,96,83,71,94,19,2,0,3,3,57,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,90
3626,43,109,77,71,94,0,0,0,0,0,7,54,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3627,76,110,89,74,100,26,39,0,0,1,1,0,0,4,39,0,0,0,0,0,0,0,0,2,3,0,60
3628,74,77,76,71,94,12,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3629,23,129,76,71,94,0,3,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,96,97,76,71,94,0,0,3,18,28,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3631,13,146,133,71,94,0,0,0,0,0,0,0,0,33,27,17,41,0,0,0,0,0,0,0,0,0,0
3632,76,77,76,71,94,0,0,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3633,87,104,76,71,94,0,14,32,0,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3634,107,78,76,71,95,24,25,46,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3635,107,96,77,71,94,0,71,29,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
3636,22,112,148,73,94,0,0,0,0,0,0,0,37,7,0,0,2,54,0,2,1,0,0,0,0,0,0
3637,107,86,76,71,94,3,0,0,9,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,99,77,76,71,94,0,1,3,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,132,77,76,71,94,0,38,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,37,78,77,71,94,2,3,12,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100
3641,56,114,96,73,94,0,0,37,9,0,0,0,0,0,47,6,0,0,0,1,1,0,0,0,0,0,20
3642,74,77,159,78,94,0,0,64,1,0,0,0,0,0,0,0,0,52,19,0,0,0,0,0,0,0,0
3643,94,88,76,71,94,0,0,0,0,57,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
3644,72,82,80,71,94,0,0,30,33,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,100
3645,119,77,76,71,94,0,0,11,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,65,84,76,71,94,0,0,32,22,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,100
3647,64,77,77,74,94,0,42,9,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100
3648,86,133,76,71,94,0,0,0,0,28,53,10,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,56,91,121,71,94,0,0,0,5,41,0,0,0,0,0,7,42,0,0,0,0,0,0,0,0,0,0
3650,146,77,76,71,94,0,0,19,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,56,123,76,74,96,0,0,0,3,23,23,0,11,33,0,0,0,0,0,0,0,1,1,2,0,0,0
3652,49,126,77,71,94,0,0,0,0,18,28,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0
3653,43,107,76,71,94,0,0,1,2,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,82,112,76,71,94,3,0,0,0,38,24,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,71,77,78,78,95,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,100
3656,98,77,76,71,94,0,0,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,102,77,76,71,94,0,32,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,18,77,91,153,94,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,21,0,0,0,0,0
3659,13,123,91,101,126,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,7,30,0,0,0
3660,134,117,76,71,94,0,0,81,44,1,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,79,77,76,71,94,0,0,0,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3662,16,119,77,71,94,0,0,0,1,2,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0
3663,63,91,76,71,94,0,2,0,2,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
3664,83,96,76,71,94,2,1,0,0,37,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3665,65,120,98,71,94,0,3,9,37,3,2,5,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0
3666,124,83,76,71,94,0,44,19,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,62,147,76,71,94,0,2,19,28,0,0,0,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,93,93,76,71,94,23,23,0,0,1,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3669,114,79,76,71,94,0,0,0,28,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,124,82,76,71,94,62,0,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,35,120,96,116,94,17,4,1,2,0,0,0,0,25,26,0,0,0,0,0,37,3,0,0,0,0,0
3672,163,102,77,72,94,0,17,108,0,0,19,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3673,18,77,108,94,94,0,3,3,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0
3674,30,119,83,71,94,0,0,6,1,0,0,0,45,7,0,4,5,0,0,0,0,0,0,0,0,0,0
3675,13,120,101,71,94,0,0,0,0,0,0,0,0,0,56,3,2,2,0,0,0,0,0,0,0,0,0
3676,64,77,76,71,94,0,32,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3677,74,77,76,72,94,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100
3678,68,77,76,71,94,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3679,70,107,76,71,94,0,18,28,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3680,54,136,79,71,94,0,0,0,0,0,51,11,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0
3681,61,93,110,92,94,0,0,0,5,2,55,6,0,0,0,0,0,0,24,16,0,0,0,0,0,0,50
3682,74,114,102,71,94,44,20,2,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0
3683,86,77,76,72,106,19,44,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30
3684,63,116,78,72,94,0,0,1,2,0,19,71,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3685,72,77,76,74,94,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100
3686,43,153,109,71,94,0,0,0,0,0,5,56,0,0,46,29,0,0,0,0,0,0,0,0,0,0,0
3687,102,77,76,93,98,14,33,12,37,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0
3688,44,92,76,71,94,0,0,0,2,2,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3689,117,77,76,71,94,1,52,12,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,16,171,85,71,94,0,0,0,0,0,0,0,14,67,22,3,0,0,0,0,0,0,0,0,0,0,0
3691,13,81,82,136,94,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,39,0,0,0,0,0
3692,20,77,76,128,164,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,4,69,1,0,0
3693,65,114,76,71,94,0,3,0,0,20,25,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,114,87,76,71,94,0,0,1,11,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,92,77,76,71,94,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3696,74,86,77,71,94,0,6,56,2,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,100
3697,72,81,125,72,94,0,0,0,37,26,0,0,0,0,0,0,17,25,1,1,0,0,0,0,0,0,0
3698,62,88,76,71,94,0,0,0,2,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3699,34,140,100,71,94,0,0,0,0,0,0,30,31,1,13,32,0,0,0,0,0,0,0,0,0,0,0
3700,113,95,79,71,94,0,47,32,0,0,19,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3701,79,77,76,71,94,2,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
3702,86,123,76,71,94,0,0,0,2,1,55,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,115,77,76,71,94,0,78,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,76,137,77,71,94,0,0,0,0,36,42,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0
3705,133,77,76,71,94,38,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,75,77,76,71,94,0,0,57,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3707,74,77,76,71,94,0,0,56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3708,77,77,76,71,94,3,0,0,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3709,61,102,76,82,160,0,0,0,0,0,51,26,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0
3710,175,78,78,71,94,0,57,24,32,58,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3711,76,77,76,71,94,0,0,1,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3712,99,77,78,73,94,0,0,32,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3713,71,77,76,74,94,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100
3714,106,77,78,73,95,0,49,5,0,45,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
3715,18,77,107,105,94,5,1,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0
3716,13,126,114,71,94,0,0,0,0,0,0,0,0,1,51,16,12,0,0,0,0,0,0,0,0,0,0
3717,65,121,93,71,94,0,0,4,33,18,0,0,0,6,53,0,0,0,0,0,0,0,0,0,0,0,0
3718,17,78,76,76,128,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0
3719,95,106,76,71,94,37,9,2,1,0,17,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3720,18,77,87,85,94,1,1,0,2,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,100
3721,99,92,78,73,94,0,31,31,0,0,27,18,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
3722,97,112,76,71,94,0,0,1,1,6,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,62,98,79,71,94,0,0,1,8,1,46,15,0,0,1,3,0,0,0,0,0,0,0,0,0,0,30
3724,72,79,77,71,94,19,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100
3725,57,159,155,71,94,0,0,0,0,0,31,46,0,0,26,45,45,0,0,0,0,0,0,0,0,0,0
3726,47,86,97,107,100,0,0,0,0,9,36,0,0,0,0,0,0,0,0,27,13,0,0,0,3,1,0
3727,45,90,76,116,108,0,1,1,0,0,34,11,0,0,0,0,0,0,0,0,0,8,31,0,0,0,0
3728,61,79,135,71,94,1,2,1,1,45,1,0,0,0,0,0,10,39,0,0,0,0,0,0,0,0,0
3729,42,118,99,72,94,0,0,1,2,0,23,22,0,0,14,29,0,0,0,0,0,0,0,1,0,0,0
3730,148,77,76,72,94,1,52,12,55,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3731,18,111,87,71,94,0,3,2,1,0,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,0,0
3732,77,79,76,71,94,0,0,0,1,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3733,65,77,76,115,109,0,0,41,7,6,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0
3734,15,94,178,71,94,0,0,1,1,0,0,0,0,0,0,6,59,35,0,0,0,0,0,0,0,0,0
3735,56,85,81,71,94,0,0,0,0,25,29,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,100
3736,130,77,76,71,94,0,0,97,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,56,77,77,74,103,0,5,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,50
3738,77,77,76,71,94,1,3,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3739,129,107,78,71,94,0,33,60,0,0,0,59,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3740,95,77,76,71,94,0,35,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,63,79,76,71,94,0,16,33,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3742,116,93,76,71,94,32,47,0,0,2,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,110,102,76,71,94,14,32,2,1,1,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,20,112,86,71,94,0,0,0,7,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0
3745,100,77,76,71,94,0,0,23,46,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,56,127,88,71,94,23,23,0,0,0,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0
3747,44,153,79,73,122,0,0,0,9,0,7,38,0,51,8,0,0,0,0,0,0,0,0,0,6,10,0
3748,56,82,79,71,94,0,1,1,0,36,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,100
3749,36,102,76,71,94,1,2,0,1,1,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3750,96,114,77,71,94,0,0,0,0,31,39,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3751,48,143,84,71,94,0,0,2,1,2,36,9,0,36,23,0,0,0,0,0,0,0,0,0,0,0,0
3752,19,78,145,71,94,0,0,5,1,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0
3753,61,107,111,71,94,0,29,20,2,0,0,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0
3754,62,77,76,71,94,5,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3755,17,113,107,71,94,0,0,0,0,0,2,5,1,0,19,39,0,0,0,0,0,0,0,0,0,0,0
3756,104,78,76,71,94,0,0,48,29,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,71,85,89,71,97,0,50,12,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,1,1,80
3758,74,92,133,71,94,0,0,2,63,0,0,0,0,0,0,4,56,1,0,0,0,0,0,0,0,0,0
3759,57,83,78,73,94,18,28,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,100
3760,89,87,76,71,97,0,0,0,37,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90
3761,42,94,77,71,94,0,0,1,2,0,23,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70
3762,109,78,77,71,94,0,0,59,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3763,74,77,76,97,131,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0
3764,57,85,121,71,94,0,42,5,0,0,0,0,1,1,0,0,25,17,0,0,0,0,0,0,0,0,0
3765,163,102,76,71,94,0,0,63,16,38,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,51,85,76,74,94,2,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100
3767,54,106,100,71,94,2,0,0,0,26,20,1,0,0,10,33,0,0,0,0,0,0,0,0,0,0,30
3768,82,151,76,71,94,0,19,45,9,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,129,77,76,71,94,0,0,37,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,131,79,128,75,94,0,0,2,24,93,8,1,0,0,0,0,1,32,11,0,0,0,0,0,0,0,0
3771,95,110,76,71,94,5,1,0,0,0,93,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,15,166,89,71,94,0,0,0,0,0,0,0,10,54,39,0,0,0,0,0,0,0,0,0,0,0,0
3773,56,77,79,112,125,0,28,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,20,0,0,0
3774,67,86,130,79,94,0,0,3,0,30,32,1,1,0,0,0,0,26,23,0,0,0,0,0,0,0,0
3775,61,106,76,71,94,0,0,0,2,2,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,117,77,76,71,94,6,56,14,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,71,118,116,71,94,0,0,19,44,0,0,0,0,0,21,53,0,0,0,0,0,0,0,0,0,0,0
3778,39,96,76,71,94,2,1,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3779,16,124,89,71,94,3,0,0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0
