,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se,goal
3785,-31.0,-15.0,0.48,-0.01,0.55,1.1,-7.0,2.0,-0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
3786,71.0,-15.0,-0.18,-0.03,0.45,1.9,-6.0,4.0,-0.016,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
3787,93.0,-14.0,-0.26,-0.03,0.43,1.7,-6.0,4.0,-0.015,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.5,0.018,-0.0005
3788,36.0,-7.0,-0.34,0.11,0.54,0.5,-8.0,-13.0,0.006,0.3,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0004
3789,-94.0,-15.0,0.18,-0.02,0.6,-0.1,-8.0,4.0,0.012,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0005
3790,-53.0,-17.0,0.31,-0.02,0.56,0.3,-8.0,3.0,0.01,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
3791,-31.0,-18.0,0.36,0.02,0.55,0.6,-7.0,1.0,0.003,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
3792,15.0,-19.0,0.19,-0.02,0.5,1.5,-7.0,3.0,-0.01,-0.5,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
3793,149.0,-16.0,-0.1,-0.05,0.36,1.6,-6.0,8.0,-0.015,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0005
3794,278.0,-5.0,-0.3,0.0,0.28,1.0,-7.0,-3.0,0.005,0.5,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0004
3795,-139.0,6.0,0.13,0.12,0.69,0.5,-8.0,-12.0,0.01,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,-0.002,0.0,-0.001,0.0,0.6,0.02,-0.0007
3796,-250.0,2.0,0.26,0.02,0.76,0.7,-7.0,-4.0,0.01,1.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,0.5,0.019,-0.0008
3797,-28.0,-14.0,-0.26,-0.06,0.52,0.9,-7.0,8.0,-0.012,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0006
3798,96.0,-13.0,-0.41,-0.07,0.4,0.4,-8.0,8.0,-0.006,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.001,-0.001,0.5,0.017,-0.0005
3799,90.0,-8.0,-0.32,0.11,0.47,-0.5,-8.0,-9.0,0.007,-0.8,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0004
3800,-181.0,-13.0,0.37,0.07,0.7,-0.5,-8.0,-5.0,0.012,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0005
3801,-216.0,-16.0,0.46,0.06,0.73,-0.2,-8.0,-5.0,0.01,-0.1,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
3802,-262.0,-20.0,0.52,0.01,0.77,0.4,-8.0,-6.0,0.002,0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
3803,-56.0,-37.0,-0.25,-0.1,0.53,1.2,-7.0,11.0,-0.019,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,-0.0008
3804,39.0,-37.0,-0.39,-0.1,0.44,1.0,-7.0,12.0,-0.017,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0.5,0.016,-0.0005
3805,218.0,-27.0,-0.35,0.02,0.32,-0.7,-9.0,1.0,0.012,-0.2,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0004
3806,89.0,-13.0,0.32,0.07,0.46,-0.8,-9.0,-5.0,0.013,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0006
3807,-21.0,-13.0,0.41,0.02,0.53,0.8,-7.0,4.0,-0.007,-1.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.018,-0.0008
3808,219.0,-7.0,-0.04,0.13,0.32,1.6,-6.0,2.0,-0.016,-2.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
3809,138.0,-3.0,-0.26,0.08,0.42,1.4,-7.0,-6.0,-0.018,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0006
3810,29.0,0.0,-0.54,0.06,0.52,0.8,-7.0,-7.0,-0.01,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.5,0.019,-0.0005
3811,0.0,0.0,-0.52,0.04,0.52,0.2,-8.0,-2.0,0.004,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.019,0.019,0.019,0.019,0.019,-0.001,0.0,0.0,-0.001,0.001,0.0,0.0,0.5,0.019,-0.0004
3812,105.0,-29.0,-0.24,0.18,1.86,-0.3,-14.0,-4.0,0.012,0.1,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.073,-0.0028
3813,23.0,-26.0,-0.05,0.24,1.99,-0.6,-14.0,-7.0,0.005,-0.2,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.073,-0.0022
3814,-167.0,-30.0,0.1,0.07,2.18,-0.7,-15.0,-2.0,0.013,0.8,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.069,-0.002
3815,-162.0,-32.0,0.19,0.14,2.14,-0.6,-14.0,1.0,0.011,-0.2,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,1.9,0.069,-0.0034
3816,-126.0,-37.0,0.35,0.01,1.98,-0.1,-14.0,8.0,-0.005,0.3,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.065,0.0,0.0,0.0,0.0,0.0,0.001,0.002,1.8,0.065,-0.0032
3817,-136.0,-40.0,0.06,0.11,2.12,0.3,-14.0,-7.0,-0.016,0.3,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.064,0.064,0.066,0.066,0.066,0.066,0.066,0.0,0.0,0.0,-0.003,-0.003,0.0,0.0,1.9,0.066,-0.0024
3818,60.0,-40.0,0.05,0.15,1.67,-0.3,-14.0,-3.0,0.001,-0.2,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.063,-0.0023
3819,11.0,-39.0,0.06,0.07,1.7,-0.2,-14.0,-2.0,0.0,0.6,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.061,-0.0025
3820,39.0,-38.0,-0.03,0.13,1.61,-0.1,-14.0,0.0,-0.005,-0.3,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.059,-0.0024
3821,378.0,-24.0,-0.19,0.03,1.0,-0.8,-15.0,8.0,-0.003,-0.2,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.004,1.5,0.054,-0.0025
3822,399.0,-17.0,-0.21,0.24,1.07,-1.0,-15.0,-5.0,-0.003,-1.1,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.057,0.057,0.057,0.057,0.057,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.6,0.057,-0.0021
3823,131.0,1.0,-0.09,0.29,1.44,-1.7,-16.0,-10.0,0.007,-0.3,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.059,-0.0018
3824,-50.0,2.0,0.06,0.28,1.68,-1.8,-16.0,-12.0,0.015,-0.1,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.058,-0.0017
3825,-152.0,0.0,0.2,0.3,1.8,-1.7,-16.0,-11.0,0.013,-0.2,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.058,0.058,0.058,0.058,0.058,0.0,0.0,0.0,0.0,-0.003,0.0,0.0,1.6,0.058,-0.0021
3826,-355.0,-13.0,0.36,0.21,2.0,-0.8,-15.0,-6.0,-0.002,-0.3,0.053,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.055,-0.002
3827,-177.0,-36.0,0.28,-0.06,1.58,0.4,-14.0,12.0,-0.005,-0.4,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.047,-0.0024
3828,60.0,-38.0,0.13,-0.02,1.26,0.9,-13.0,10.0,-0.016,-0.5,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.047,-0.002
3829,220.0,-29.0,-0.19,0.11,1.12,0.6,-13.0,-4.0,-0.005,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.05,-0.0019
3830,203.0,-25.0,-0.23,0.14,1.13,0.4,-14.0,-3.0,-0.005,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,1.4,0.05,-0.0018
3831,82.0,-16.0,-0.15,0.18,1.27,-0.5,-14.0,-5.0,0.004,-0.2,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.048,0.048,0.05,0.0,0.0,0.0,0.0,0.0,-0.003,-0.003,1.4,0.05,-0.0019
3832,65.0,-15.0,-0.12,-0.04,1.24,-0.6,-14.0,0.0,0.004,1.6,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.046,-0.0014
3833,203.0,-7.0,0.18,0.09,1.02,-0.6,-15.0,4.0,0.013,-0.4,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.047,0.047,0.046,0.046,0.046,0.046,0.046,0.0,0.0,0.0,0.002,0.002,0.0,0.0,1.3,0.046,-0.0019
3834,95.0,1.0,0.31,0.25,1.25,0.1,-14.0,-13.0,-0.008,-0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.05,-0.0013
3835,-105.0,1.0,0.2,0.27,1.5,0.5,-14.0,-14.0,-0.005,-0.2,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.046,0.046,0.046,0.046,0.048,0.048,0.05,0.0,0.0,0.0,-0.001,-0.001,-0.003,-0.003,1.4,0.05,-0.0021
3836,-214.0,-24.0,-0.42,0.04,1.48,0.4,-14.0,0.0,-0.011,0.1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,1.2,0.042,-0.0016
3837,-130.0,-28.0,-0.51,-0.03,1.29,-0.2,-14.0,12.0,-0.008,0.1,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.04,0.04,0.04,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,1.1,0.04,-0.0014
3838,45.0,-28.0,0.07,0.13,1.13,-1.6,-15.0,0.0,0.014,-0.2,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.042,-0.0017
3839,16.0,-27.0,0.28,0.18,1.17,-1.1,-15.0,-5.0,0.001,-0.4,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.043,-0.0016
3840,19.0,-28.0,0.27,0.02,1.04,-0.3,-14.0,11.0,-0.002,-0.5,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.038,-0.0018
3841,280.0,-14.0,-0.1,0.07,0.75,0.3,-14.0,3.0,-0.01,-0.2,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.039,-0.0015
3842,266.0,7.0,-0.19,0.16,0.79,-0.6,-14.0,-4.0,0.002,-0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.0012
3843,339.0,23.0,0.18,0.04,0.63,-0.8,-15.0,5.0,0.013,0.1,0.039,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036,-0.0013
3844,407.0,30.0,0.32,0.06,0.54,-0.5,-14.0,5.0,0.011,-0.3,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.044,0.044,0.041,0.041,0.039,0.039,0.036,0.0,0.0,0.0,0.002,0.003,0.002,0.003,1.0,0.036,-0.0021
3845,110.0,39.0,0.38,0.43,1.14,0.2,-14.0,-38.0,-0.005,0.9,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.044,0.044,0.046,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,1.3,0.046,-0.0019
3846,-542.0,19.0,-0.31,0.12,1.66,0.2,-14.0,-4.0,-0.016,-0.9,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.036,-0.0009
3847,-514.0,3.0,-0.47,0.04,1.58,-0.6,-15.0,2.0,0.01,0.3,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.035,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.001,1.0,0.035,-0.0008
3848,-285.0,-19.0,0.29,0.03,1.27,-0.9,-15.0,8.0,0.024,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034,-0.0018
3849,-165.0,-28.0,0.45,0.12,1.19,0.6,-13.0,-5.0,-0.02,-0.3,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036,-0.0013
3850,-120.0,-40.0,0.11,0.03,1.08,1.3,-13.0,3.0,-0.003,0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033,-0.0015
3851,-78.0,-43.0,0.08,0.05,1.03,1.5,-13.0,2.0,-0.003,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033,-0.0017
3852,-73.0,-43.0,0.07,0.06,1.02,1.5,-13.0,2.0,-0.007,-0.2,0.033,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034,-0.0016
3853,2.0,-45.0,-0.19,-0.18,0.84,1.4,-13.0,16.0,-0.015,1.9,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.03,-0.0012
3854,254.0,-34.0,-0.28,0.09,0.65,0.3,-14.0,1.0,0.006,0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.033,-0.0013
3855,58.0,-20.0,-0.13,0.2,0.9,-0.5,-14.0,-9.0,0.003,-0.2,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,-0.0012
3856,-63.0,-20.0,-0.09,0.21,1.03,-0.7,-15.0,-10.0,0.003,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,1.0,0.035,-0.001
3857,-134.0,-27.0,0.24,0.03,0.98,-0.5,-14.0,12.0,0.014,-0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.03,-0.0015
3858,69.0,-23.0,-0.22,0.09,0.8,0.8,-13.0,-2.0,-0.01,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.031,-0.0013
3859,56.0,-21.0,-0.32,0.1,0.81,0.5,-13.0,-2.0,-0.008,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,-0.001,0.0,-0.001,0.0,0.9,0.031,-0.0012
3860,45.0,-19.0,-0.24,0.11,0.81,-0.6,-14.0,-1.0,0.006,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.031,-0.0011
3861,13.0,-16.0,0.24,0.12,0.83,-0.7,-15.0,-3.0,0.009,-0.2,0.029,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.03,-0.0013
3862,-9.0,-16.0,0.27,0.09,0.83,0.4,-14.0,-1.0,-0.006,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0014
3863,-20.0,-17.0,0.2,0.1,0.84,0.8,-13.0,-2.0,-0.006,-0.2,0.028,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.029,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0016
3864,-9.0,-18.0,-0.18,0.03,0.78,0.8,-13.0,8.0,-0.019,-0.4,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-0.0011
3865,146.0,-14.0,-0.31,0.06,0.63,-0.4,-14.0,4.0,0.007,-0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.001
3866,121.0,1.0,0.18,0.13,0.67,-0.8,-15.0,-4.0,0.011,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0014
3867,17.0,4.0,0.25,0.2,0.81,-0.2,-14.0,-10.0,-0.014,-0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.03,-0.0008
3868,-171.0,1.0,0.12,0.04,0.96,0.2,-14.0,-6.0,0.012,1.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.8,0.027,-0.0009
3869,-152.0,-3.0,0.28,0.1,0.92,0.4,-14.0,1.0,0.012,-0.7,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,0.8,0.027,-0.0014
3870,40.0,-4.0,-0.18,0.15,0.77,1.4,-13.0,-12.0,-0.017,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.001
3871,-222.0,-8.0,-0.35,0.18,1.02,0.4,-14.0,-11.0,0.006,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.026,0.026,0.029,0.029,0.029,0.0,0.0,0.0,-0.002,-0.002,-0.004,0.0,0.8,0.029,-0.0008
3872,-36.0,-15.0,-0.08,-0.08,0.71,-0.2,-14.0,14.0,0.017,0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0012
3873,21.0,-2.0,0.06,0.18,0.75,0.5,-14.0,-10.0,-0.005,-0.3,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.0013
3874,-35.0,-2.0,0.03,0.17,0.81,0.5,-13.0,-10.0,-0.005,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.0018
3875,-110.0,-3.0,0.0,0.18,0.88,0.5,-13.0,-10.0,-0.005,-0.1,0.027,0.027,0.027,0.026,0.026,0.026,0.026,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.8,0.028,-0.0017
3876,-191.0,-5.0,-0.1,0.07,0.96,0.5,-14.0,-12.0,-0.015,0.5,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.026,0.026,0.026,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.8,0.026,-0.0007
3877,-126.0,-19.0,-0.08,0.04,0.81,-0.9,-15.0,6.0,0.023,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0013
3878,-87.0,-20.0,0.07,0.04,0.78,-0.9,-15.0,6.0,0.022,-0.1,0.026,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0011
