,a1,a2,a3,a4,a5,y2,y1
2189,0.635404,0.419964,0.481285,0.759494,0.788188,0.188475,0.057766
2190,0.634844,0.44215,0.477472,0.741124,0.784861,0.19129,0.058252
2191,0.636301,0.4247,0.481659,0.749708,0.790372,0.194105,0.058738
2192,0.638363,0.404413,0.477029,0.758621,0.798206,0.19692,0.059223
2193,0.637018,0.423394,0.464025,0.737773,0.796922,0.199735,0.059709
2194,0.635673,0.442097,0.471514,0.757248,0.79015,0.168931,0.065933
2195,0.636996,0.425815,0.48439,0.747633,0.790191,0.125402,0.079662
2196,0.641367,0.408975,0.490711,0.710882,0.798018,0.122722,0.088571
2197,0.639775,0.420034,0.491824,0.718105,0.794313,0.120042,0.091178
2198,0.633645,0.435262,0.484638,0.761093,0.787359,0.117362,0.093784
2199,0.630114,0.437744,0.481711,0.751556,0.791756,0.114682,0.096391
2200,0.628938,0.41871,0.487361,0.728594,0.796154,0.112002,0.098998
2201,0.630451,0.41312,0.490102,0.749175,0.796939,0.109323,0.101604
2202,0.630002,0.438196,0.495306,0.714034,0.793597,0.106643,0.104211
2203,0.630058,0.433164,0.514853,0.685618,0.790255,0.103963,0.113509
2204,0.633252,0.414461,0.525501,0.749175,0.793726,0.101283,0.131558
2205,0.634485,0.421932,0.526398,0.742859,0.796611,0.099353,0.149607
2206,0.635752,0.440042,0.541862,0.695631,0.789927,0.098405,0.167656
2207,0.639618,0.43945,0.561882,0.710089,0.784884,0.097457,0.185705
2208,0.639719,0.426041,0.574219,0.704623,0.786561,0.096509,0.167291
2209,0.638812,0.413799,0.571844,0.715679,0.793773,0.095561,0.129324
2210,0.638924,0.425502,0.568453,0.741873,0.794336,0.094612,0.128142
2211,0.635898,0.43898,0.574553,0.723968,0.792034,0.093664,0.126961
2212,0.639461,0.439154,0.577543,0.729864,0.795141,0.092716,0.125779
2213,0.64534,0.426668,0.589189,0.747712,0.798249,0.091768,0.124597
2214,0.645256,0.413381,0.600313,0.733084,0.797444,0.090819,0.123415
2215,0.647486,0.424021,0.597528,0.746238,0.795696,0.089871,0.122233
2216,0.65006,0.436856,0.604844,0.72399,0.797983,0.088923,0.121051
2217,0.650004,0.434888,0.619073,0.688895,0.796576,0.087975,0.119869
2218,0.649948,0.433529,0.623102,0.708807,0.794559,0.087027,0.118687
2219,0.651977,0.432781,0.625496,0.726939,0.79667,0.086078,0.117506
2220,0.656391,0.428166,0.626985,0.760061,0.790572,0.08513,0.116324
2221,0.660804,0.425449,0.635942,0.777013,0.790853,0.084182,0.115142
2222,0.665217,0.423812,0.643461,0.749697,0.797573,0.083234,0.11396
2223,0.666707,0.420695,0.651646,0.718037,0.79391,0.082285,0.124129
2224,0.66206,0.423656,0.664642,0.743505,0.7935,0.083035,0.149143
2225,0.654215,0.430029,0.669565,0.753268,0.793089,0.086004,0.174156
2226,0.646369,0.434731,0.674482,0.734944,0.794512,0.088973,0.186271
2227,0.637713,0.435898,0.688847,0.719988,0.79803,0.091942,0.181519
2228,0.628131,0.43083,0.690659,0.7057,0.801548,0.094911,0.176767
2229,0.622196,0.423255,0.696557,0.742417,0.80088,0.09788,0.172014
2230,0.620431,0.418362,0.701977,0.749118,0.797479,0.100849,0.167262
2231,0.618666,0.417508,0.694813,0.708263,0.798311,0.103819,0.16251
2232,0.616901,0.4274,0.707719,0.697162,0.795392,0.106788,0.157758
2233,0.614077,0.440008,0.716818,0.71146,0.791955,0.109757,0.153005
2234,0.613219,0.417909,0.711349,0.734967,0.801724,0.112726,0.148253
2235,0.615993,0.410003,0.715092,0.72255,0.804151,0.115695,0.143501
2236,0.616008,0.422994,0.728313,0.723866,0.794852,0.118664,0.138749
2237,0.61287,0.407443,0.733031,0.747383,0.794172,0.121633,0.133996
2238,0.609732,0.42827,0.732994,0.7681,0.790771,0.124602,0.129244
2239,0.610098,0.443072,0.738631,0.752826,0.788813,0.127571,0.124492
2240,0.610664,0.435567,0.738921,0.701936,0.791991,0.13054,0.11974
2241,0.606881,0.441105,0.73463,0.701595,0.792554,0.13351,0.099489
2242,0.577366,0.391648,0.727534,0.775958,0.810484,0.136479,0.076776
2243,0.518443,0.342992,0.70917,0.769915,0.820686,0.144797,0.077342
2244,0.487331,0.35459,0.691241,0.748517,0.804151,0.160111,0.077909
2245,0.488003,0.368313,0.673943,0.776883,0.795866,0.215338,0.053696
2246,0.487028,0.348983,0.656853,0.750774,0.79701,0.270223,0.02419
2247,0.487877,0.322775,0.649195,0.751534,0.800903,0.256407,0.030134
2248,0.492962,0.341356,0.644363,0.723945,0.796857,0.24259,0.036078
2249,0.498048,0.362584,0.641528,0.697763,0.788602,0.228774,0.042023
2250,0.503133,0.340728,0.641531,0.758655,0.793456,0.214958,0.047967
2251,0.506421,0.341059,0.64164,0.745172,0.794618,0.201142,0.053911
2252,0.507654,0.361312,0.641982,0.696765,0.791404,0.187326,0.059856
2253,0.508887,0.345309,0.649411,0.725328,0.796611,0.17351,0.0658
2254,0.511113,0.31964,0.657957,0.744167,0.798945,0.159694,0.071744
2255,0.511259,0.31553,0.667299,0.742352,0.799402,0.145878,0.077689
2256,0.505218,0.319918,0.66995,0.740538,0.802961,0.138536,0.083633
2257,0.499525,0.320963,0.671615,0.700201,0.802346,0.139663,0.089577
2258,0.495389,0.324568,0.669726,0.676836,0.802838,0.140789,0.095522
2259,0.492284,0.32415,0.65701,0.723185,0.804597,0.171776,0.074008
2260,0.495165,0.339318,0.641616,0.759017,0.800199,0.20598,0.042133
2261,0.502808,0.360041,0.633922,0.720918,0.788766,0.193324,0.043665
2262,0.507897,0.36187,0.637095,0.702627,0.779959,0.180667,0.045197
2263,0.506888,0.340955,0.644103,0.730613,0.787535,0.168011,0.046728
2264,0.501564,0.338082,0.646136,0.723316,0.79185,0.155355,0.04826
2265,0.497115,0.363489,0.642608,0.750445,0.788672,0.148775,0.049792
2266,0.497339,0.343497,0.648746,0.734672,0.796646,0.150141,0.051323
2267,0.495322,0.325003,0.65641,0.711778,0.799461,0.151508,0.052855
2268,0.493304,0.334703,0.657337,0.736781,0.797022,0.152874,0.054387
2269,0.491287,0.331534,0.652392,0.72932,0.797526,0.154241,0.055918
2270,0.49144,0.31513,0.652841,0.720237,0.804069,0.155608,0.05745
2271,0.494074,0.332196,0.649826,0.713286,0.798605,0.156974,0.058982
2272,0.496708,0.355566,0.635212,0.716087,0.792354,0.158341,0.060513
2273,0.494818,0.344978,0.63812,0.74727,0.798335,0.159707,0.062045
2274,0.495092,0.320772,0.645243,0.740807,0.802052,0.161074,0.063577
2275,0.50375,0.31957,0.645166,0.742598,0.798358,0.16244,0.065108
2276,0.507857,0.318612,0.642438,0.74033,0.801396,0.163807,0.06664
2277,0.506765,0.334111,0.636327,0.722641,0.799484,0.165174,0.068172
2278,0.509085,0.358352,0.631008,0.727891,0.795028,0.16654,0.069703
2279,0.512684,0.359327,0.636453,0.747809,0.796048,0.167907,0.071235
2280,0.51329,0.351543,0.64624,0.754527,0.791064,0.169273,0.072767
2281,0.513895,0.333328,0.653136,0.740013,0.793445,0.17064,0.074298
2282,0.5145,0.318891,0.654653,0.731395,0.797408,0.172006,0.07583
2283,0.515105,0.337281,0.650602,0.72018,0.793128,0.173373,0.077362
2284,0.514063,0.345639,0.641815,0.723673,0.792518,0.17474,0.078362
2285,0.511138,0.330541,0.643094,0.763973,0.796382,0.176106,0.078669
2286,0.508213,0.349366,0.646349,0.76124,0.7926,0.177473,0.078976
2287,0.505288,0.345761,0.641143,0.715248,0.797068,0.176222,0.079282
2288,0.502362,0.336932,0.63894,0.680436,0.799965,0.171549,0.079589
2289,0.502606,0.33897,0.647134,0.707957,0.798007,0.166876,0.079896
2290,0.504943,0.324725,0.653836,0.734116,0.801419,0.162203,0.080202
2291,0.505532,0.327598,0.6395,0.72983,0.803518,0.183415,0.065299
2292,0.502864,0.33998,0.62597,0.712027,0.800246,0.213483,0.046865
2293,0.503145,0.332979,0.626728,0.734423,0.794137,0.210867,0.049822
2294,0.508986,0.329044,0.626993,0.752356,0.793914,0.208251,0.05278
2295,0.512475,0.333362,0.626692,0.722165,0.791627,0.205634,0.055737
2296,0.515963,0.329618,0.626391,0.714794,0.792378,0.203018,0.058694
2297,0.519451,0.334756,0.626413,0.68572,0.796599,0.200402,0.061651
2298,0.524058,0.335069,0.626802,0.698794,0.796799,0.197785,0.064608
2299,0.526137,0.324011,0.62921,0.767443,0.797326,0.195169,0.067565
2300,0.523867,0.336845,0.633925,0.751159,0.797203,0.192553,0.070522
2301,0.526344,0.362688,0.633321,0.733867,0.789904,0.189937,0.073479
2302,0.531421,0.345709,0.637563,0.744242,0.792167,0.18732,0.076436
2303,0.53327,0.31903,0.644226,0.736679,0.798136,0.184704,0.079394
2304,0.53512,0.313754,0.643789,0.733379,0.795849,0.182088,0.082351
2305,0.535871,0.316557,0.643597,0.728775,0.796189,0.179471,0.085308
2306,0.535366,0.333519,0.639528,0.708433,0.79436,0.176855,0.088265
2307,0.533175,0.356001,0.638497,0.71683,0.791627,0.174239,0.091222
2308,0.529056,0.361783,0.642826,0.734434,0.79117,0.171622,0.082995
2309,0.527644,0.340136,0.640088,0.764619,0.795802,0.169949,0.060143
2310,0.527168,0.33432,0.629762,0.74981,0.794418,0.16951,0.051155
2311,0.524226,0.35668,0.625908,0.740807,0.789059,0.16907,0.060296
2312,0.5225,0.34153,0.6378,0.742723,0.797373,0.16863,0.069436
2313,0.519418,0.320963,0.653635,0.731713,0.799332,0.168191,0.078577
2314,0.517199,0.320894,0.653409,0.767409,0.794735,0.167751,0.087718
2315,0.514806,0.333658,0.64688,0.751862,0.789,0.167311,0.092009
2316,0.506989,0.351578,0.63879,0.757044,0.788551,0.166871,0.089958
2317,0.502231,0.359884,0.636174,0.737405,0.790603,0.166432,0.087907
2318,0.50097,0.35412,0.633687,0.716665,0.792655,0.165992,0.085855
2319,0.499808,0.337803,0.636887,0.753824,0.797444,0.165552,0.083804
2320,0.498757,0.348182,0.640908,0.745433,0.795345,0.165113,0.081753
2321,0.497706,0.366362,0.629445,0.757543,0.79124,0.164673,0.079702
2322,0.496655,0.365527,0.615725,0.753779,0.794149,0.164233,0.077651
2323,0.497919,0.351421,0.618165,0.725975,0.794793,0.163794,0.0756
2324,0.501828,0.339579,0.628625,0.769166,0.797784,0.163354,0.073548
2325,0.505736,0.353354,0.635791,0.777546,0.79511,0.162914,0.071497
2326,0.509645,0.348234,0.635545,0.753405,0.793187,0.162475,0.069446
2327,0.514475,0.330802,0.628393,0.76446,0.797467,0.162035,0.067395
2328,0.517143,0.331725,0.62165,0.762499,0.79657,0.161595,0.065344
2329,0.516134,0.347346,0.623383,0.74566,0.792436,0.161156,0.063293
2330,0.515126,0.35884,0.634767,0.738822,0.789575,0.140462,0.083486
2331,0.514117,0.359884,0.649588,0.743415,0.790056,0.115018,0.111395
2332,0.513108,0.362758,0.654221,0.726496,0.788262,0.117999,0.111357
2333,0.514296,0.36126,0.654491,0.717142,0.787024,0.12098,0.111319
2334,0.517994,0.332753,0.654866,0.763576,0.792214,0.12396,0.11128
2335,0.51798,0.330942,0.655623,0.75328,0.79178,0.126941,0.111242
2336,0.513721,0.341756,0.656187,0.70875,0.794031,0.129921,0.111204
2337,0.509462,0.323192,0.663628,0.741045,0.800211,0.132902,0.111165
2338,0.508093,0.324725,0.665282,0.75811,0.800417,0.135883,0.108913
2339,0.510026,0.32166,0.66608,0.731202,0.802263,0.138863,0.103766
2340,0.510168,0.326379,0.664429,0.724115,0.798488,0.141844,0.098619
2341,0.508263,0.342244,0.659154,0.730068,0.791733,0.144824,0.093473
2342,0.506357,0.355687,0.65673,0.731769,0.788918,0.147805,0.088326
2343,0.504714,0.359789,0.656987,0.741997,0.788608,0.150786,0.083179
2344,0.500623,0.357829,0.663404,0.771888,0.791158,0.153766,0.078032
2345,0.498592,0.35008,0.663475,0.778476,0.791369,0.156747,0.072885
2346,0.5025,0.334738,0.658012,0.744407,0.796787,0.159728,0.067738
2347,0.506409,0.323889,0.65333,0.748574,0.802592,0.162708,0.062591
2348,0.510317,0.320424,0.65017,0.745717,0.798546,0.163832,0.057444
2349,0.511539,0.327154,0.654932,0.726179,0.796552,0.162527,0.055191
2350,0.50969,0.344264,0.6674,0.722947,0.793621,0.161223,0.056723
2351,0.509985,0.359362,0.667129,0.730601,0.791697,0.159918,0.058254
2352,0.512731,0.346319,0.661803,0.709975,0.797432,0.158613,0.059786
2353,0.515477,0.322209,0.662396,0.717709,0.8002,0.157309,0.061317
2354,0.516915,0.319205,0.670147,0.73389,0.797831,0.156004,0.062848
2355,0.516859,0.323332,0.670382,0.725828,0.796775,0.154699,0.06438
2356,0.516803,0.347799,0.660507,0.76818,0.792683,0.153395,0.065911
2357,0.516852,0.362549,0.667427,0.751261,0.789552,0.15209,0.067443
2358,0.51702,0.355026,0.674872,0.706074,0.791486,0.150786,0.068974
2359,0.517188,0.344647,0.670215,0.759312,0.793421,0.149481,0.070505
2360,0.517356,0.333571,0.66681,0.774133,0.795356,0.148176,0.072037
2361,0.515249,0.328747,0.671415,0.745047,0.797291,0.146872,0.073568
2362,0.51346,0.333258,0.675968,0.715962,0.794629,0.145567,0.0751
2363,0.515007,0.352274,0.673279,0.71315,0.791762,0.144263,0.076631
2364,0.516553,0.353458,0.683233,0.740364,0.794664,0.142958,0.078162
2365,0.5181,0.349227,0.687223,0.738131,0.792272,0.141653,0.079694
2366,0.519646,0.347538,0.684704,0.73669,0.79294,0.140349,0.081225
2367,0.520299,0.326083,0.694095,0.732949,0.797291,0.139044,0.082757
2368,0.519929,0.336584,0.698345,0.739128,0.791569,0.137739,0.084288
2369,0.519559,0.364046,0.693624,0.738766,0.787312,0.136435,0.085819
2370,0.519189,0.349505,0.687024,0.743709,0.794571,0.13513,0.087351
2371,0.518819,0.331638,0.693529,0.749549,0.801519,0.133826,0.088882
2372,0.519616,0.32772,0.702671,0.712901,0.79932,0.132521,0.090413
2373,0.521745,0.321747,0.704464,0.72272,0.798558,0.131216,0.091945
2374,0.523875,0.313353,0.70439,0.71586,0.799437,0.129912,0.093476
2375,0.519754,0.337472,0.701761,0.746635,0.796377,0.128607,0.095008
2376,0.514806,0.341355,0.70873,0.740228,0.796693,0.127303,0.096539
2377,0.517076,0.335034,0.708583,0.731418,0.796987,0.136005,0.09807
2378,0.522052,0.348809,0.701411,0.760526,0.798206,0.157793,0.099602
2379,0.526591,0.32772,0.699296,0.744197,0.802797,0.167446,0.101133
2380,0.531096,0.336096,0.701509,0.72881,0.796552,0.161231,0.102665
2381,0.53633,0.350646,0.715183,0.748461,0.788543,0.155015,0.104196
2382,0.53717,0.348687,0.730284,0.76852,0.787505,0.1488,0.105727
2383,0.5406,0.338743,0.730727,0.751182,0.79674,0.142584,0.107259
2384,0.546988,0.326623,0.728015,0.729626,0.799175,0.136369,0.10879
2385,0.551886,0.335487,0.735343,0.734559,0.79384,0.130153,0.110322
2386,0.550922,0.351456,0.750342,0.714965,0.788504,0.123937,0.111853
2387,0.547874,0.353267,0.754754,0.705519,0.790091,0.117722,0.113384
2388,0.635976,0.426129,0.780683,0.747009,0.797045,0.111506,0.114916
2389,0.747255,0.527184,0.814303,0.732075,0.782539,0.104178,0.116447
2390,0.753279,0.559835,0.834547,0.694435,0.767599,0.095395,0.123284
2391,0.740251,0.583711,0.854841,0.715441,0.776394,0.086613,0.137057
2392,0.729301,0.594507,0.844034,0.726406,0.785189,0.09459,0.115988
2393,0.722924,0.597799,0.831896,0.747088,0.792219,0.124486,0.071127
2394,0.719057,0.60015,0.806284,0.758139,0.797233,0.210665,0.054737
2395,0.71676,0.604608,0.760671,0.730499,0.804093,0.305533,0.038347
2396,0.713196,0.604747,0.738765,0.717584,0.809944,0.315517,0.021958
2397,0.709116,0.595831,0.732224,0.727766,0.806157,0.325501,0.01327
2398,0.708444,0.58594,0.735034,0.721382,0.800106,0.327216,0.014654
2399,0.70581,0.590554,0.726578,0.711846,0.797925,0.318118,0.016038
2400,0.702543,0.600759,0.714055,0.755582,0.794055,0.30902,0.017422
2401,0.701114,0.606402,0.70157,0.741895,0.792442,0.299922,0.018806
2402,0.703176,0.606123,0.689978,0.716178,0.79341,0.290824,0.020191
2403,0.706325,0.594873,0.681547,0.715327,0.798933,0.281726,0.021575
2404,0.706157,0.583223,0.670161,0.715906,0.80129,0.272628,0.022959
2405,0.704616,0.593393,0.662234,0.743381,0.795884,0.263529,0.024343
2406,0.701507,0.608352,0.661291,0.727409,0.7964,0.254431,0.025727
2407,0.673409,0.577006,0.661587,0.75675,0.811832,0.245333,0.027112
2408,0.608125,0.544476,0.647795,0.750173,0.810871,0.250009,0.028496
2409,0.56946,0.528664,0.627393,0.740727,0.800845,0.272698,0.02988
2410,0.576408,0.501149,0.607107,0.73245,0.81066,0.295388,0.031264
2411,0.58329,0.515551,0.588344,0.719852,0.807752,0.318077,0.032648
2412,0.582539,0.524345,0.582874,0.714601,0.803659,0.302926,0.034033
2413,0.585833,0.504754,0.585723,0.709692,0.802322,0.259238,0.035417
2414,0.591908,0.50397,0.585559,0.727676,0.798452,0.242939,0.036801
2415,0.589498,0.522586,0.589815,0.706925,0.791874,0.22664,0.038185
2416,0.591561,0.515743,0.594843,0.707764,0.793527,0.210341,0.039569
2417,0.597534,0.495437,0.590483,0.746454,0.802052,0.202222,0.040954
2418,0.598039,0.51078,0.586124,0.774723,0.797397,0.204799,0.041147
2419,0.594934,0.528089,0.584717,0.756251,0.791768,0.207376,0.039783
2420,0.591981,0.514907,0.583529,0.729904,0.797279,0.209954,0.038419
2421,0.593914,0.496326,0.576111,0.717572,0.796482,0.212531,0.037055
2422,0.592357,0.511075,0.568625,0.725045,0.789516,0.215108,0.035691
2423,0.592614,0.528107,0.568674,0.744832,0.789868,0.217686,0.034327
2424,0.599507,0.509978,0.572632,0.731554,0.79416,0.220263,0.032963
2425,0.603693,0.503396,0.571566,0.718015,0.79606,0.22284,0.031599
2426,0.604786,0.519939,0.5674,0.724342,0.796072,0.203759,0.0354
2427,0.60325,0.510066,0.567657,0.732438,0.800141,0.177642,0.045954
2428,0.600555,0.509891,0.567614,0.739571,0.795274,0.179365,0.056508
2429,0.599966,0.51731,0.568958,0.71247,0.794758,0.181088,0.067061
2430,0.598162,0.498885,0.567614,0.711404,0.800645,0.182811,0.073773
2431,0.597792,0.510065,0.560699,0.745887,0.796881,0.184534,0.075459
2432,0.599297,0.527619,0.56063,0.770584,0.793222,0.186256,0.077146
2433,0.599255,0.517623,0.566791,0.795972,0.794577,0.187979,0.078833
2434,0.599213,0.50303,0.572339,0.772965,0.797479,0.189702,0.080519
2435,0.59917,0.500871,0.563232,0.741132,0.798069,0.191425,0.082206
2436,0.601345,0.51327,0.55172,0.741925,0.796017,0.193147,0.083892
2437,0.60311,0.526626,0.557654,0.742719,0.793965,0.190506,0.085579
2438,0.601513,0.516422,0.569396,0.719251,0.797221,0.182157,0.087266
2439,0.601465,0.500888,0.575056,0.717822,0.800962,0.173809,0.088952
2440,0.603188,0.508098,0.577297,0.749432,0.796107,0.16546,0.090639
2441,0.604912,0.520619,0.576805,0.753798,0.792208,0.157112,0.092325
2442,0.606635,0.521385,0.576313,0.758163,0.792296,0.148763,0.094012
2443,0.604298,0.517292,0.575821,0.731678,0.797186,0.140415,0.095698
2444,0.597321,0.504719,0.573052,0.727642,0.801941,0.141279,0.08951
2445,0.593718,0.496064,0.569078,0.736532,0.80027,0.15419,0.073023
2446,0.59397,0.508899,0.568643,0.739117,0.794371,0.167102,0.056536
2447,0.596694,0.522743,0.570426,0.78105,0.789428,0.174316,0.065565
2448,0.59675,0.521733,0.5691,0.751001,0.7911,0.174078,0.088882
2449,0.593275,0.514175,0.567436,0.716042,0.796259,0.17384,0.087252
2450,0.595005,0.5035,0.566709,0.707662,0.801671,0.173602,0.085621
2451,0.599096,0.500697,0.564931,0.704181,0.802815,0.173365,0.083991
2452,0.603187,0.514645,0.565525,0.710168,0.798581,0.173127,0.08236
2453,0.603093,0.526052,0.566426,0.708161,0.791897,0.172889,0.08073
2454,0.604416,0.512504,0.567676,0.729547,0.793826,0.172652,0.0791
2455,0.612821,0.500139,0.578177,0.734332,0.800774,0.172414,0.077469
2456,0.613617,0.508777,0.588689,0.733311,0.796599,0.172176,0.075839
2457,0.608501,0.519887,0.586193,0.723956,0.791205,0.171938,0.074209
2458,0.606567,0.521298,0.584119,0.752781,0.794676,0.171701,0.072578
2459,0.602163,0.511998,0.582105,0.764846,0.798605,0.171463,0.070948
2460,0.599328,0.500122,0.57821,0.72585,0.804198,0.171225,0.069318
2461,0.597198,0.50815,0.579825,0.753268,0.801689,0.170988,0.067687
2462,0.592365,0.522534,0.576086,0.772591,0.797514,0.17075,0.066057
2463,0.590079,0.521925,0.569784,0.741294,0.79253,0.170512,0.064426
2464,0.587793,0.509613,0.57288,0.732937,0.794113,0.170274,0.062796
2465,0.585506,0.500226,0.566209,0.74143,0.8001,0.170366,0.061166
2466,0.58322,0.508098,0.557102,0.727154,0.798253,0.170888,0.059535
2467,0.583883,0.518389,0.555877,0.719013,0.796406,0.17141,0.057905
2468,0.584545,0.520349,0.554138,0.726496,0.794559,0.171932,0.056275
2469,0.584489,0.517083,0.548911,0.725816,0.795421,0.172454,0.054644
2470,0.588019,0.507297,0.546735,0.736248,0.799379,0.172976,0.053014
2471,0.587235,0.497858,0.545636,0.752237,0.798863,0.173498,0.051384
2472,0.584147,0.508063,0.548861,0.752361,0.793234,0.17402,0.049753
2473,0.584063,0.521994,0.556102,0.724796,0.791053,0.174542,0.048123
2474,0.585822,0.523858,0.55569,0.698659,0.792812,0.175065,0.046492
2475,0.58778,0.509543,0.551857,0.698829,0.798018,0.175587,0.044862
2476,0.587556,0.495002,0.546761,0.724716,0.796412,0.194375,0.043232
2477,0.587332,0.508847,0.540222,0.738244,0.787728,0.219217,0.041601
2478,0.582897,0.523344,0.537519,0.729138,0.785001,0.220737,0.039971
2479,0.580006,0.524258,0.535201,0.719092,0.789622,0.222257,0.038341
2480,0.584377,0.505729,0.529194,0.712198,0.799765,0.223777,0.03671
2481,0.583413,0.503135,0.518625,0.7217,0.801783,0.225297,0.03508
2482,0.579608,0.527079,0.505386,0.726236,0.798264,0.226817,0.033449
2483,0.579524,0.5264,0.509319,0.741788,0.795567,0.219689,0.049501
2484,0.581283,0.510971,0.516499,0.73779,0.799308,0.20125,0.07018
2485,0.581358,0.496587,0.511907,0.723832,0.799074,0.182812,0.066672
2486,0.577099,0.507941,0.512144,0.720952,0.791299,0.164374,0.063164
2487,0.57284,0.525042,0.516025,0.735885,0.792249,0.158593,0.059656
2488,0.570935,0.52135,0.519906,0.741838,0.794582,0.169365,0.056148
2489,0.57172,0.507384,0.519087,0.727154,0.798276,0.180137,0.05264
2490,0.572504,0.501097,0.511481,0.718094,0.800047,0.19091,0.049132
2491,0.575747,0.51111,0.503442,0.726145,0.796552,0.201682,0.045624
