,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime3,Sa,Goal
3623,277.0,11.0,-0.4,0.01,1.0,-5.0,0.0,-0.01,0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0005,0.018
3624,103.0,26.0,-0.35,0.05,-1.0,-7.0,-5.0,0.004,0.0,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,-0.0004,0.017
3625,155.0,31.0,-0.14,-0.03,-1.5,-7.0,4.0,0.01,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
3626,-87.0,34.0,0.15,0.16,-1.5,-7.0,-15.0,0.011,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3627,-176.0,33.0,0.21,0.07,-1.4,-7.0,-15.0,0.009,0.7,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,-0.0002,-0.0003,0.018
3628,-199.0,32.0,0.22,0.06,-1.4,-7.0,-12.0,0.005,1.8,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,-0.0001,-0.0004,0.019
3629,-309.0,24.0,0.19,0.06,-1.0,-7.0,-6.0,-0.004,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3630,-285.0,7.0,0.15,-0.01,-0.4,-6.0,2.0,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3631,-222.0,2.0,0.15,-0.08,-0.3,-6.0,11.0,0.0,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
3632,-211.0,-17.0,-0.43,0.02,-1.0,-7.0,-2.0,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.015
3633,357.0,-15.0,-0.11,-0.13,-2.4,-8.0,17.0,0.013,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3634,525.0,2.0,0.12,-0.03,-2.3,-8.0,4.0,0.009,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3635,-19.0,34.0,0.37,0.11,-0.3,-6.0,-12.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
3636,-384.0,24.0,0.21,0.11,0.7,-5.0,-13.0,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3637,83.0,5.0,-0.12,-0.08,0.7,-5.0,8.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3638,149.0,7.0,-0.12,0.01,0.6,-5.0,3.0,0.003,-1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3639,125.0,11.0,-0.1,0.03,0.4,-6.0,-5.0,0.001,0.6,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
3640,-218.0,9.0,0.03,0.1,0.3,-6.0,-11.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3641,-428.0,-20.0,0.04,0.05,0.6,-5.0,-6.0,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.015
3642,600.0,-15.0,0.06,-0.14,0.3,-6.0,16.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3643,740.0,4.0,0.13,-0.06,0.5,-6.0,1.0,0.004,0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3644,758.0,17.0,0.15,0.09,0.6,-5.0,-5.0,0.001,-2.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.019
3645,607.0,35.0,0.1,0.1,0.8,-5.0,-13.0,-0.005,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.021
3646,384.0,47.0,0.02,0.17,0.9,-5.0,-22.0,-0.008,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.022
3647,-148.0,52.0,-0.13,0.25,0.8,-5.0,-26.0,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.021
3648,-557.0,40.0,-0.19,0.17,0.5,-5.0,-20.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3649,-690.0,29.0,-0.2,-0.14,0.3,-6.0,1.0,-0.001,4.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3650,127.0,-11.0,0.2,-0.06,0.8,-5.0,8.0,-0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
3651,-85.0,-7.0,0.06,0.1,1.2,-5.0,-13.0,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3652,254.0,4.0,0.09,-0.03,-0.7,-7.0,4.0,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3653,251.0,10.0,0.19,0.03,-0.5,-6.0,-6.0,0.006,0.4,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.019
3654,-174.0,15.0,-0.14,0.07,-0.2,-6.0,-7.0,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3655,-31.0,8.0,-0.21,-0.05,-0.8,-7.0,6.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3656,-18.0,8.0,-0.22,-0.05,-0.8,-7.0,6.0,-0.002,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,-0.0005,0.017
3657,66.0,9.0,-0.09,-0.02,-1.1,-7.0,4.0,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3658,-234.0,3.0,0.15,0.06,0.2,-6.0,-7.0,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3659,-230.0,-12.0,0.07,-0.01,0.6,-5.0,1.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
3660,-220.0,-21.0,-0.09,0.01,0.6,-5.0,0.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3661,-161.0,-27.0,-0.26,-0.04,0.3,-6.0,5.0,-0.01,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3662,413.0,-14.0,0.04,-0.07,-0.8,-7.0,9.0,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3663,371.0,11.0,0.26,0.04,-0.3,-6.0,-4.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3664,350.0,15.0,0.28,0.13,-0.2,-6.0,-5.0,0.002,-0.8,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,-0.0001,-0.0003,0.021
3665,-172.0,20.0,0.19,0.18,0.7,-5.0,-20.0,-0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3666,-106.0,-12.0,-0.15,-0.01,0.2,-6.0,1.0,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3667,184.0,-10.0,-0.1,-0.06,-0.4,-6.0,7.0,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
3668,-75.0,-4.0,-0.05,0.12,-0.6,-7.0,-13.0,0.001,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
3669,-199.0,-11.0,0.16,0.04,-0.5,-6.0,-3.0,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0003,0.02
3670,-204.0,-11.0,0.18,0.04,-0.5,-6.0,-3.0,0.008,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,0.019
3671,-321.0,-18.0,0.06,0.08,-0.3,-6.0,-8.0,-0.011,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.016
3672,-269.0,-28.0,-0.14,-0.06,-0.3,-6.0,10.0,-0.011,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,-0.0006,0.015
3673,122.0,-33.0,-0.07,-0.12,-0.7,-7.0,14.0,0.005,-0.2,-0.0002,-0.0003,-0.0003,-0.0003,0.0001,0.0,-0.0003,0.016
3674,405.0,-22.0,0.21,-0.08,-0.5,-6.0,11.0,0.01,-0.4,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
3675,387.0,-1.0,0.31,0.05,0.4,-6.0,-6.0,0.001,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3676,321.0,6.0,0.31,0.15,0.7,-5.0,-13.0,-0.001,-1.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.02
3677,-390.0,4.0,0.16,0.17,1.7,-4.0,-20.0,-0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.021
3678,-502.0,0.0,0.12,0.2,1.8,-4.0,-20.0,-0.013,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3679,-505.0,-32.0,-0.21,-0.05,1.6,-4.0,6.0,-0.01,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3680,-172.0,-57.0,-0.23,-0.07,0.5,-5.0,8.0,0.002,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.015
3681,465.0,-46.0,-0.15,-0.11,-0.5,-6.0,13.0,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3682,613.0,-31.0,-0.1,-0.07,-0.7,-7.0,7.0,0.003,0.5,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0001,-0.0004,0.017
3683,693.0,-11.0,0.05,-0.03,-0.7,-7.0,3.0,0.008,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3684,599.0,8.0,0.16,0.08,-0.6,-6.0,-13.0,0.006,1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.021
3685,468.0,17.0,0.2,0.34,-0.4,-6.0,-24.0,0.003,-3.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.022
3686,354.0,20.0,0.21,0.24,-0.3,-6.0,-30.0,0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,-0.0001,-0.0003,0.021
3687,-4.0,24.0,0.16,0.2,0.1,-6.0,-21.0,-0.005,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
3688,-360.0,11.0,-0.06,0.08,0.3,-6.0,-8.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3689,15.0,-18.0,-0.14,-0.05,-0.7,-7.0,6.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3690,150.0,-6.0,0.17,0.02,-0.6,-6.0,1.0,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
3691,-48.0,-3.0,0.11,0.13,-0.2,-6.0,-13.0,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3692,130.0,-6.0,0.14,-0.07,0.3,-6.0,8.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3693,201.0,6.0,0.15,0.0,0.8,-5.0,1.0,-0.002,0.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.02
3694,-314.0,5.0,-0.28,0.14,0.6,-5.0,-16.0,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3695,-402.0,-3.0,-0.36,-0.1,0.2,-6.0,9.0,-0.007,2.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3696,387.0,-4.0,0.24,-0.05,-0.2,-6.0,6.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
3697,230.0,18.0,0.16,0.07,0.7,-5.0,-8.0,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,-0.0001,-0.0004,0.021
3698,-156.0,21.0,-0.03,0.21,0.8,-5.0,-22.0,-0.009,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3699,125.0,5.0,0.0,-0.07,0.3,-6.0,8.0,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.018
3700,78.0,10.0,0.03,0.07,0.3,-6.0,-6.0,0.001,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.019
3701,-225.0,5.0,-0.17,0.08,0.0,-6.0,-9.0,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3702,-178.0,-7.0,-0.22,0.02,-0.7,-7.0,-2.0,0.003,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3703,-179.0,-9.0,-0.19,-0.09,-0.8,-7.0,1.0,0.006,0.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3704,-60.0,-19.0,0.15,0.02,-0.6,-6.0,-1.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3705,-46.0,-20.0,0.14,-0.08,-0.4,-6.0,6.0,-0.002,1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3706,314.0,-3.0,-0.13,-0.04,-0.4,-6.0,5.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
3707,301.0,16.0,-0.2,0.03,-0.9,-7.0,-3.0,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.019
3708,298.0,17.0,-0.2,0.03,-0.9,-7.0,-2.0,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0005,0.018
3709,295.0,18.0,-0.2,0.03,-1.0,-7.0,-2.0,-0.002,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,-0.0001,-0.0005,0.019
3710,-257.0,21.0,0.07,0.13,-1.3,-7.0,-13.0,0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3711,-24.0,2.0,0.33,-0.06,-0.2,-6.0,7.0,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3712,13.0,3.0,0.25,0.01,1.0,-5.0,-1.0,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.018
3713,-165.0,-8.0,-0.37,0.1,0.1,-6.0,-9.0,0.001,-1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3714,-88.0,-28.0,0.23,0.01,-0.4,-6.0,1.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3715,199.0,-26.0,0.22,-0.06,0.7,-5.0,7.0,0.001,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0003,0.018
3716,57.0,-8.0,-0.39,0.04,0.1,-6.0,-4.0,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3717,108.0,-4.0,-0.03,-0.02,-1.0,-7.0,3.0,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.018
3718,104.0,-2.0,0.12,0.06,-0.9,-7.0,-7.0,0.011,-0.5,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,-0.0002,0.017
3719,80.0,3.0,0.23,0.01,-0.4,-6.0,0.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3720,-267.0,-4.0,0.06,0.08,0.5,-5.0,-9.0,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3721,-320.0,-9.0,0.02,-0.13,0.5,-5.0,3.0,-0.005,3.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3722,-194.0,-20.0,-0.13,-0.04,0.4,-6.0,4.0,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3723,282.0,-14.0,0.13,-0.05,0.6,-5.0,5.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3724,243.0,19.0,-0.02,0.01,0.6,-5.0,0.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3725,-148.0,24.0,-0.05,0.14,0.6,-5.0,-15.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3726,-247.0,-5.0,0.08,0.0,0.3,-6.0,1.0,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3727,-150.0,-12.0,0.12,-0.05,0.6,-5.0,5.0,0.0,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.017
3728,15.0,-17.0,-0.12,-0.03,0.6,-5.0,4.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.016
3729,210.0,-10.0,-0.12,-0.05,0.1,-6.0,6.0,0.003,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3730,206.0,6.0,-0.1,0.03,-0.4,-6.0,-3.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.02
3731,-119.0,10.0,-0.12,0.15,-0.6,-7.0,-16.0,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3732,-199.0,-5.0,0.21,-0.01,-0.5,-6.0,1.0,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3733,-310.0,-15.0,0.26,0.08,0.2,-6.0,-8.0,0.0,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3734,-359.0,-19.0,0.26,-0.12,0.4,-6.0,-3.0,0.0,2.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.015
3735,-273.0,-24.0,0.26,-0.12,0.6,-5.0,13.0,-0.001,0.4,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.016
3736,371.0,-8.0,-0.25,-0.03,-0.6,-6.0,4.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.018
3737,54.0,16.0,0.18,0.07,-1.0,-7.0,-7.0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.017
3738,-74.0,14.0,0.18,0.02,0.5,-5.0,-3.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3739,-63.0,13.0,0.13,-0.04,0.7,-5.0,6.0,-0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3740,8.0,12.0,-0.01,-0.03,0.9,-5.0,3.0,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.019
3741,-60.0,12.0,-0.13,0.07,0.8,-5.0,-13.0,-0.008,0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.017
3742,-81.0,12.0,-0.14,0.07,0.7,-5.0,-11.0,-0.008,0.9,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
3743,-328.0,1.0,-0.19,0.08,0.2,-6.0,-9.0,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3744,210.0,-16.0,0.22,-0.05,0.6,-5.0,6.0,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3745,-196.0,-10.0,-0.11,0.09,1.0,-5.0,-10.0,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3746,-333.0,-30.0,-0.26,0.03,0.2,-6.0,-3.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3747,-277.0,-42.0,-0.26,-0.05,-0.4,-6.0,4.0,0.003,0.2,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,-0.0004,0.015
3748,-198.0,-46.0,-0.2,-0.14,-0.7,-7.0,13.0,0.007,1.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3749,118.0,-47.0,0.21,-0.07,-0.7,-7.0,9.0,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,-0.0002,0.018
3750,-93.0,-42.0,0.34,0.07,1.0,-5.0,-9.0,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3751,-87.0,-46.0,0.23,-0.03,1.6,-4.0,3.0,-0.007,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0004,0.017
3752,-41.0,-48.0,-0.08,-0.02,1.8,-4.0,2.0,-0.016,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.015
3753,459.0,-34.0,-0.25,-0.11,0.7,-5.0,12.0,0.003,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3754,606.0,-16.0,-0.17,-0.05,0.3,-6.0,6.0,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3755,632.0,2.0,-0.09,0.0,0.1,-6.0,-2.0,0.006,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.019
3756,-253.0,30.0,0.16,0.14,0.6,-5.0,-15.0,0.001,0.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.018
3757,-613.0,-1.0,0.1,0.08,1.2,-5.0,-9.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3758,-674.0,-21.0,0.06,0.03,1.3,-5.0,-3.0,-0.003,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.015
3759,-640.0,-34.0,0.02,-0.14,1.3,-5.0,13.0,-0.005,1.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.014
3760,-12.0,-57.0,-0.11,-0.15,1.2,-5.0,16.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.015
3761,275.0,-51.0,-0.16,-0.09,0.9,-5.0,10.0,-0.002,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3762,231.0,-12.0,0.03,0.02,-0.4,-6.0,-2.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,-0.0003,0.018
3763,-179.0,-8.0,0.14,0.08,0.2,-6.0,-9.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3764,-260.0,-18.0,0.14,0.02,0.6,-5.0,-2.0,-0.001,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3765,-101.0,-36.0,-0.1,-0.03,0.8,-5.0,3.0,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3766,-97.0,-38.0,-0.11,0.01,0.6,-5.0,-3.0,0.001,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.016
3767,-55.0,-41.0,-0.09,-0.03,0.4,-6.0,5.0,0.001,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.014
3768,228.0,-39.0,-0.05,-0.15,0.3,-6.0,16.0,0.002,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.017
3769,289.0,-20.0,0.01,0.03,0.3,-6.0,-3.0,0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0003,0.018
3770,-115.0,-10.0,-0.04,0.1,0.4,-6.0,-11.0,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3771,-254.0,-21.0,-0.14,0.04,0.1,-6.0,-4.0,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3772,0.0,-39.0,-0.03,-0.03,-0.6,-7.0,4.0,0.002,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3773,13.0,-38.0,0.1,0.03,-0.5,-6.0,-2.0,0.005,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,-0.0001,-0.0003,0.018
3774,-130.0,-41.0,-0.14,0.06,-0.5,-6.0,-6.0,-0.009,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.016
3775,-141.0,-44.0,-0.24,-0.09,-0.7,-7.0,9.0,-0.01,1.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.015
3776,184.0,-43.0,0.01,-0.11,-1.1,-7.0,13.0,0.011,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0002,0.017
3777,-74.0,-16.0,-0.05,0.04,0.3,-6.0,-4.0,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3778,210.0,-8.0,-0.03,-0.03,-0.2,-6.0,3.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3779,-266.0,-11.0,0.02,0.04,0.1,-6.0,-4.0,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.016
3780,300.0,-9.0,-0.02,-0.03,0.1,-6.0,3.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.017
3781,-426.0,-28.0,0.02,0.04,0.0,-6.0,-4.0,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.015
3782,-323.0,-41.0,0.03,-0.07,0.0,-6.0,8.0,0.001,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.014
3783,490.0,-35.0,0.05,-0.13,0.3,-6.0,15.0,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0004,0.015
